Age;Workclass;Fnlwgt;Education;Education-num;Marital-status;Occupation;Relationship;Race;Sex;Capital-gain;Capital-loss;Hours-per-week;Native-country;Salary
45;Non-Government;168038;*;13;Single;Non-technical;*;*;*;0;0;60;*;*
57;Non-Government;133902;*;9;Single;Non-technical;*;*;*;0;0;45;*;*
50;Non-Government;67794;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
26;Non-Government;55929;*;14;Single;Non-technical;*;*;*;0;0;48;*;*
23;Non-Government;216181;*;10;Single;Non-technical;*;*;*;0;0;36;*;*
21;Non-Government;148444;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
20;Non-Government;162688;*;9;Single;Non-technical;*;*;*;0;0;38;*;*
23;Non-Government;267955;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
46;Non-Government;345073;*;9;Single;Non-technical;*;*;*;0;0;48;*;*
19;Non-Government;185097;*;9;Single;Non-technical;*;*;*;0;0;37;*;*
34;Non-Government;187203;*;12;Single;Non-technical;*;*;*;0;0;50;*;*
26;Non-Government;125089;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
30;Non-Government;289458;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;207513;*;9;Single;Non-technical;*;*;*;0;0;48;*;*
19;Non-Government;213024;*;8;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;306639;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
38;Non-Government;329980;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
30;Non-Government;165503;*;13;Single;Non-technical;*;*;*;0;0;65;*;*
63;Non-Government;28612;*;9;Single;Non-technical;*;*;*;0;0;70;*;*
26;Non-Government;459548;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
36;Non-Government;334366;*;7;Single;Non-technical;*;*;*;0;0;32;*;*
20;Non-Government;236592;*;7;Single;Non-technical;*;*;*;0;0;25;*;*
24;Non-Government;438839;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;298227;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
23;Non-Government;335570;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
41;Non-Government;101290;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
37;Non-Government;161141;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;96020;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
21;Non-Government;202871;*;9;Single;Non-technical;*;*;*;0;0;44;*;*
40;Non-Government;98985;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
39;Non-Government;58972;*;12;Single;Non-technical;*;*;*;1506;0;40;*;*
29;Non-Government;201155;*;5;Single;Non-technical;*;*;*;0;0;48;*;*
19;Non-Government;223648;*;9;Single;Non-technical;*;*;*;4101;0;48;*;*
17;Non-Government;198606;*;7;Single;Non-technical;*;*;*;0;0;16;*;*
40;Non-Government;177083;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
24;Non-Government;116968;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
29;Non-Government;176723;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
23;Non-Government;91842;*;13;Single;Non-technical;*;*;*;0;0;30;*;*
20;Non-Government;216472;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
40;Non-Government;187702;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
19;Non-Government;60661;*;9;Single;Non-technical;*;*;*;0;0;52;*;*
54;Non-Government;115284;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
54;Non-Government;320196;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
52;Non-Government;169549;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;184277;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
21;Non-Government;26842;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
40;Non-Government;200496;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
56;Non-Government;78090;*;10;Single;Non-technical;*;*;*;0;0;48;*;*
46;Non-Government;229394;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
37;Non-Government;111499;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;425199;*;10;Single;Non-technical;*;*;*;0;0;45;*;*
23;Non-Government;143062;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;329925;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
21;Non-Government;118693;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
58;Non-Government;142158;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
22;Non-Government;204226;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;233472;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;184147;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
38;Non-Government;166585;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
39;Non-Government;99065;*;10;Single;Non-technical;*;*;*;0;0;39;*;*
27;Non-Government;168470;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
44;Non-Government;152150;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
67;Non-Government;192670;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
19;Non-Government;268392;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
43;Non-Government;183891;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
75;Non-Government;164570;*;7;Single;Non-technical;*;*;*;0;0;50;*;*
40;Non-Government;270147;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;195491;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
33;Non-Government;618191;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
47;Non-Government;33865;*;10;Single;Non-technical;*;*;*;0;0;48;*;*
34;Non-Government;34572;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
18;Non-Government;166889;*;10;Single;Non-technical;*;*;*;0;1602;35;*;*
24;Non-Government;117789;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;209460;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
31;Non-Government;139000;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
51;Non-Government;203435;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;100579;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
56;Non-Government;356067;*;14;Single;Non-technical;*;*;*;0;0;16;*;*
34;Non-Government;544268;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
23;Non-Government;65038;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;211678;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;82041;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
35;Non-Government;115618;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
36;Non-Government;225516;*;12;Single;Non-technical;*;*;*;10520;0;43;*;*
26;Non-Government;68729;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
37;Non-Government;95654;*;6;Single;Non-technical;*;*;*;0;0;35;*;*
25;Non-Government;361493;*;13;Single;Non-technical;*;*;*;3325;0;40;*;*
26;Non-Government;112847;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;147344;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
17;Non-Government;178953;*;8;Single;Non-technical;*;*;*;0;0;20;*;*
32;Non-Government;398988;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
42;Non-Government;296982;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
40;Non-Government;231991;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
46;Non-Government;228372;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
41;Non-Government;124956;*;13;Single;Non-technical;*;*;*;0;0;90;*;*
42;Non-Government;157425;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
38;Non-Government;682947;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
26;Non-Government;163747;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
18;Non-Government;108892;*;7;Single;Non-technical;*;*;*;0;0;12;*;*
19;Non-Government;150553;*;10;Single;Non-technical;*;*;*;0;0;18;*;*
29;Non-Government;137063;*;9;Single;Non-technical;*;*;*;0;0;38;*;*
29;Non-Government;91547;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
46;Non-Government;164379;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
35;Non-Government;162358;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
21;Non-Government;116489;*;10;Single;Non-technical;*;*;*;0;0;60;*;*
19;Non-Government;294029;*;7;Single;Non-technical;*;*;*;0;0;32;*;*
51;Non-Government;134808;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;231439;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
19;Non-Government;574271;*;9;Single;Non-technical;*;*;*;0;0;28;*;*
17;Non-Government;394176;*;6;Single;Non-technical;*;*;*;0;0;20;*;*
24;Non-Government;149342;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
47;Non-Government;216096;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
90;Non-Government;82628;*;9;Single;Non-technical;*;*;*;2964;0;12;*;*
51;Non-Government;205100;*;10;Single;Non-technical;*;*;*;0;0;45;*;*
23;Non-Government;293091;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
18;Non-Government;74539;*;6;Single;Non-technical;*;*;*;0;0;20;*;*
35;Non-Government;341643;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
26;Non-Government;333677;*;13;Single;Non-technical;*;*;*;2463;0;35;*;*
40;Non-Government;341204;*;10;Single;Non-technical;*;*;*;1831;0;30;*;*
25;Non-Government;167835;*;13;Single;Non-technical;*;*;*;3325;0;40;*;*
31;Non-Government;91964;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;389942;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
35;Non-Government;196899;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
41;Non-Government;344624;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
22;Non-Government;236907;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
59;Non-Government;169639;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;294387;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;161708;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
19;Non-Government;170720;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
28;Non-Government;165030;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
25;Non-Government;220220;*;7;Single;Non-technical;*;*;*;0;0;45;*;*
40;Non-Government;34113;*;9;Single;Non-technical;*;*;*;6849;0;43;*;*
21;Non-Government;195248;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
52;Non-Government;109413;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
47;Non-Government;83046;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;245147;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;104045;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;32059;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;116608;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
59;Non-Government;99131;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
69;Non-Government;130413;*;13;Single;Non-technical;*;*;*;2346;0;15;*;*
58;Non-Government;203735;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;413297;*;12;Single;Non-technical;*;*;*;0;0;45;*;*
22;Non-Government;362623;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;111128;*;10;Single;Non-technical;*;*;*;0;0;60;*;*
27;Non-Government;404421;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;170154;*;12;Single;Non-technical;*;*;*;25236;0;50;*;*
56;Non-Government;105281;*;9;Single;Non-technical;*;*;*;0;1974;40;*;*
25;Non-Government;90752;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
32;Non-Government;168138;*;12;Single;Non-technical;*;*;*;2597;0;48;*;*
38;Non-Government;233717;*;10;Single;Non-technical;*;*;*;0;0;60;*;*
25;Non-Government;187502;*;9;Single;Non-technical;*;*;*;0;0;24;*;*
38;Non-Government;192930;*;9;Single;Non-technical;*;*;*;0;0;10;*;*
43;Non-Government;247162;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
51;Non-Government;240236;*;12;Single;Non-technical;*;*;*;0;0;30;*;*
51;Non-Government;106819;*;4;Single;Non-technical;*;*;*;0;0;19;*;*
24;Non-Government;30656;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
21;Non-Government;126613;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
37;Non-Government;373895;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
24;Non-Government;183410;*;10;Single;Non-technical;*;*;*;0;0;17;*;*
39;Non-Government;121468;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
60;Non-Government;121127;*;6;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;193372;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;196771;*;9;Single;Non-technical;*;*;*;0;0;65;*;*
25;Non-Government;368115;*;13;Single;Non-technical;*;*;*;13550;0;35;*;*
39;Non-Government;22494;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;167501;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;98656;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;349116;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
39;Non-Government;175390;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;185127;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;39764;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
39;Non-Government;124685;*;14;Single;Non-technical;*;*;*;0;0;99;*;*
21;Non-Government;38772;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
18;Non-Government;168740;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
30;Non-Government;231620;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;176732;*;5;Single;Non-technical;*;*;*;0;0;40;*;*
46;Non-Government;551962;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
17;Non-Government;193748;*;7;Single;Non-technical;*;*;*;0;0;15;*;*
50;Non-Government;192964;*;9;Single;Non-technical;*;*;*;0;0;65;*;*
81;Non-Government;98116;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
41;Non-Government;88368;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
56;Non-Government;34626;*;10;Single;Non-technical;*;*;*;0;1980;40;*;*
34;Non-Government;48014;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
33;Non-Government;189265;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
52;Non-Government;177465;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
40;Non-Government;289748;*;13;Single;Non-technical;*;*;*;4650;0;48;*;*
33;Non-Government;284531;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;118306;*;9;Single;Non-technical;*;*;*;0;0;16;*;*
49;Non-Government;126754;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
46;Non-Government;191204;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;481175;*;10;Single;Non-technical;*;*;*;0;0;24;*;*
20;Non-Government;250630;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
27;Non-Government;50132;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
23;Non-Government;156513;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;153021;*;8;Single;Non-technical;*;*;*;0;0;20;*;*
47;Non-Government;206947;*;12;Single;Non-technical;*;*;*;0;0;67;*;*
40;Non-Government;142886;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;196857;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
22;Non-Government;82393;*;5;Single;Non-technical;*;*;*;0;0;40;*;*
33;Non-Government;134886;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
25;Non-Government;165315;*;9;Single;Non-technical;*;*;*;0;0;37;*;*
53;Non-Government;113176;*;9;Single;Non-technical;*;*;*;2597;0;40;*;*
20;Non-Government;196643;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
45;Non-Government;364365;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
31;Non-Government;310773;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;165918;*;7;Single;Non-technical;*;*;*;0;0;20;*;*
23;Non-Government;119704;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;203463;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
54;Non-Government;220055;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
67;Non-Government;335979;*;9;Single;Non-technical;*;*;*;991;0;18;*;*
18;Non-Government;157131;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
41;Non-Government;106627;*;12;Single;Non-technical;*;*;*;0;0;50;*;*
17;Non-Government;63734;*;6;Single;Non-technical;*;*;*;0;0;20;*;*
19;Non-Government;229756;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
31;Non-Government;168782;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;177858;*;13;Single;Non-technical;*;*;*;0;1876;38;*;*
23;Non-Government;173679;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;172009;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;44363;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
53;Non-Government;167033;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
35;Non-Government;198202;*;9;Single;Non-technical;*;*;*;0;0;54;*;*
28;Non-Government;191342;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;238969;*;9;Single;Non-technical;*;*;*;0;0;10;*;*
39;Non-Government;139647;*;10;Single;Non-technical;*;*;*;0;0;56;*;*
45;Non-Government;275445;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
54;Non-Government;103580;*;12;Single;Non-technical;*;*;*;0;0;55;*;*
61;Non-Government;191417;*;5;Single;Non-technical;*;*;*;0;0;65;*;*
21;Non-Government;184543;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;118535;*;8;Single;Non-technical;*;*;*;0;0;18;*;*
18;Non-Government;189487;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
47;Non-Government;374580;*;9;Single;Non-technical;*;*;*;0;0;52;*;*
25;Non-Government;259300;*;13;Single;Non-technical;*;*;*;0;0;16;*;*
30;Non-Government;196342;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
55;Non-Government;125000;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
53;Non-Government;295520;*;5;Single;Non-technical;*;*;*;0;0;25;*;*
26;Non-Government;151551;*;10;Single;Non-technical;*;*;*;2597;0;48;*;*
23;Non-Government;320294;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;148549;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
34;Non-Government;97355;*;10;Single;Non-technical;*;*;*;0;0;60;*;*
20;Non-Government;148409;*;10;Single;Non-technical;*;*;*;1055;0;20;*;*
33;Non-Government;121488;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
44;Non-Government;162028;*;7;Single;Non-technical;*;*;*;0;0;44;*;*
34;Non-Government;178615;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;228939;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
30;Non-Government;299223;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
43;Non-Government;115932;*;13;Single;Non-technical;*;*;*;0;0;60;*;*
20;Non-Government;215495;*;5;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;162840;*;8;Single;Non-technical;*;*;*;0;0;20;*;*
38;Non-Government;188888;*;13;Single;Non-technical;*;*;*;0;1340;40;*;*
21;Non-Government;162228;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
33;Non-Government;314310;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
35;Non-Government;80479;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;272950;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
31;Non-Government;91666;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
27;Non-Government;191230;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
36;Non-Government;107218;*;10;Single;Non-technical;*;*;*;0;0;55;*;*
35;Non-Government;208165;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
29;Non-Government;275110;*;10;Single;Non-technical;*;*;*;0;0;42;*;*
37;Non-Government;178100;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
21;Non-Government;176178;*;10;Single;Non-technical;*;*;*;0;0;16;*;*
28;Non-Government;142712;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
33;Non-Government;123920;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;388672;*;10;Single;Non-technical;*;*;*;0;0;16;*;*
48;Non-Government;149210;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;134787;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
39;Non-Government;215150;*;5;Single;Non-technical;*;*;*;0;0;50;*;*
31;Non-Government;240441;*;14;Single;Non-technical;*;*;*;0;1564;40;*;*
20;Non-Government;47541;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
19;Non-Government;163015;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
27;Non-Government;173611;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;64520;*;4;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;34796;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;161087;*;10;Single;Non-technical;*;*;*;0;0;45;*;*
51;Non-Government;316059;*;10;Single;Non-technical;*;*;*;0;0;36;*;*
45;Non-Government;201865;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;167658;*;8;Single;Non-technical;*;*;*;0;0;6;*;*
43;Non-Government;185057;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
23;Non-Government;33423;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
39;Non-Government;115289;*;10;Single;Non-technical;*;*;*;0;1380;70;*;*
50;Non-Government;74879;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
58;Non-Government;272902;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;90934;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
46;Non-Government;364548;*;13;Single;Non-technical;*;*;*;8614;0;40;*;*
22;Non-Government;188274;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;120672;*;4;Single;Non-technical;*;*;*;0;0;10;*;*
40;Non-Government;388725;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;113543;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
57;Non-Government;124852;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
39;Non-Government;337898;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
42;Non-Government;202188;*;10;Single;Non-technical;*;*;*;0;1741;50;*;*
21;Non-Government;313873;*;3;Single;Non-technical;*;*;*;0;0;40;*;*
60;Non-Government;139586;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;29261;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
37;Non-Government;175720;*;6;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;160261;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
18;Non-Government;444607;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
24;Non-Government;153542;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
36;Non-Government;185394;*;6;Single;Non-technical;*;*;*;0;0;34;*;*
21;Non-Government;156687;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
39;Non-Government;184128;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;108557;*;10;Single;Non-technical;*;*;*;3325;0;60;*;*
39;Non-Government;120074;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;60981;*;10;Single;Non-technical;*;*;*;2176;0;35;*;*
24;Non-Government;254293;*;13;Single;Non-technical;*;*;*;2174;0;45;*;*
29;Non-Government;112403;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
28;Non-Government;452808;*;6;Single;Non-technical;*;*;*;0;0;40;*;*
41;Non-Government;96635;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
24;Non-Government;165064;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;209891;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
23;Non-Government;234108;*;12;Single;Non-technical;*;*;*;0;0;32;*;*
20;Non-Government;225811;*;9;Single;Non-technical;*;*;*;0;0;23;*;*
18;Non-Government;88642;*;10;Single;Non-technical;*;*;*;0;0;15;*;*
28;Non-Government;227104;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
29;Non-Government;189565;*;9;Single;Non-technical;*;*;*;2174;0;50;*;*
34;Non-Government;228873;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
37;Non-Government;39606;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;262978;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
20;Non-Government;194247;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
17;Non-Government;123335;*;6;Single;Non-technical;*;*;*;0;0;20;*;*
23;Non-Government;152140;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;162312;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
45;Non-Government;72844;*;9;Single;Non-technical;*;*;*;0;0;46;*;*
30;Non-Government;121142;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;205844;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
50;Non-Government;240612;*;9;Single;Non-technical;*;*;*;0;0;10;*;*
32;Non-Government;230484;*;4;Single;Non-technical;*;*;*;0;0;35;*;*
36;Non-Government;145933;*;9;Single;Non-technical;*;*;*;0;2258;70;*;*
41;Non-Government;274363;*;10;Single;Non-technical;*;*;*;0;0;80;*;*
53;Non-Government;188067;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;329980;*;13;Single;Non-technical;*;*;*;27828;0;40;*;*
19;Non-Government;151801;*;6;Single;Non-technical;*;*;*;0;0;39;*;*
27;Non-Government;118230;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;218886;*;8;Single;Non-technical;*;*;*;0;0;40;*;*
37;Non-Government;189674;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
42;Non-Government;144995;*;1;Single;Non-technical;*;*;*;0;0;25;*;*
45;Non-Government;187969;*;11;Single;Non-technical;*;*;*;0;0;38;*;*
47;Non-Government;190072;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
42;Non-Government;220776;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;192283;*;14;Single;Non-technical;*;*;*;0;0;80;*;*
27;Non-Government;210765;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
53;Non-Government;147476;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
59;Non-Government;214865;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
38;Non-Government;446654;*;5;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;347322;*;6;Single;Non-technical;*;*;*;0;0;20;*;*
18;Non-Government;57108;*;7;Single;Non-technical;*;*;*;0;0;16;*;*
23;Non-Government;434467;*;9;Single;Non-technical;*;*;*;0;0;48;*;*
