Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
30~34;technician;married;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;unknown;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;unknown;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;6;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;yes
30~34;management;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;student;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;student;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;yes;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;blue-collar;divorced;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;services;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;unknown;telephone;may;*;4;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;unknown;unknown;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;yes
30~34;management;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;student;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;yes
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;yes
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;unemployed;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;management;married;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;unknown;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;housemaid;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;yes;telephone;may;*;4;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;unemployed;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;yes
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;6;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;divorced;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;student;single;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;entrepreneur;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;yes;telephone;may;*;6;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;unemployed;married;higher-education;no;*;no;telephone;may;*;9;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;self-employed;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;student;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;yes
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;unemployed;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;technician;married;higher-education;unknown;*;yes;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;blue-collar;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;services;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;unemployed;married;higher-education;no;*;no;telephone;may;*;25;999;0;nonexistent;no
30~34;self-employed;married;higher-education;unknown;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;single;higher-education;no;*;yes;telephone;may;*;6;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;8;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;9;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;17;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;yes;telephone;may;*;11;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;single;higher-education;unknown;*;yes;telephone;may;*;4;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;self-employed;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;10;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;student;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;unknown;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;unknown;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;higher-education;unknown;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;6;999;0;nonexistent;no
30~34;unemployed;divorced;higher-education;no;*;unknown;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;unknown;telephone;may;*;56;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;13;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;6;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;9;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;9;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;yes
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;9;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;unemployed;single;higher-education;no;*;no;telephone;may;*;12;999;0;nonexistent;no
30~34;student;single;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;5;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;unknown;unknown;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;single;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;unemployed;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;8;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;blue-collar;divorced;higher-education;no;*;no;telephone;may;*;7;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;divorced;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;6;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;divorced;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;retired;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;yes
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;unknown;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;married;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;yes
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;self-employed;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;services;single;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;higher-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;13;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;4;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;higher-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;technician;married;higher-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;higher-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;yes
30~34;technician;married;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;technician;single;higher-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;self-employed;single;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;management;married;higher-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
