weight;ph;avg;watercapacity;bacteria;solubleprotein
724;528;531;908;399;26
2;709;975;588;447;291
496;144;101;902;928;100
932;447;421;832;926;155
686;688;718;307;254;266
544;542;290;164;253;954
336;376;675;94;779;46
637;620;349;731;900;594
189;526;442;651;783;182
44;809;261;544;311;792
919;457;389;557;93;680
922;971;380;572;385;210
782;501;765;683;462;801
524;189;278;269;967;35
573;905;520;367;177;593
334;643;425;735;38;874
597;373;275;602;230;991
329;563;983;906;743;677
33;658;25;341;738;884
802;619;415;954;912;960
464;520;109;413;170;760
126;753;327;354;19;271
255;261;306;95;372;73
361;972;267;325;125;21
849;424;495;590;248;766
124;93;454;514;59;753
425;196;233;236;576;79
303;247;328;483;923;620
703;65;208;227;392;171
721;47;997;220;637;151
859;720;493;10;630;772
5;942;926;931;590;951
784;983;41;965;78;616
831;866;912;180;269;914
906;810;311;902;246;932
827;898;273;120;725;466
465;778;234;429;295;763
35;591;971;659;97;595
528;634;366;175;186;59
45;483;607;521;8;895
165;634;777;262;645;445
53;773;943;139;284;369
674;25;197;917;28;6
339;312;399;960;219;57
35;378;43;666;925;779
590;232;603;685;830;647
631;220;504;6;538;604
509;22;519;502;30;662
643;766;170;31;845;37
309;664;966;718;847;100
22;287;521;26;995;530
831;859;914;408;76;986
773;977;900;370;690;872
815;815;183;193;450;723
533;950;681;205;589;929
535;539;912;811;120;953
143;281;950;785;283;230
812;930;801;262;318;216
386;352;968;819;16;95
374;417;65;704;74;506
556;676;626;530;573;922
808;287;736;620;637;319
185;390;128;529;830;778
668;294;935;880;164;71
720;942;241;875;795;317
260;812;501;508;130;398
592;833;735;324;484;814
395;34;366;908;587;99
832;755;432;419;60;221
846;505;949;261;862;818
145;912;178;686;887;670
292;340;857;582;161;111
919;68;159;48;747;774
578;859;383;481;287;176
273;206;215;131;571;674
805;583;660;432;343;72
150;669;862;828;752;221
955;879;532;121;105;267
740;541;862;20;633;876
554;416;857;647;594;663
162;547;980;935;512;812
498;517;35;883;352;825
875;170;27;563;69;655
386;41;705;943;745;95
866;512;261;95;726;332
894;368;539;473;981;768
285;494;607;582;399;176
630;334;794;412;965;736
702;690;793;687;527;628
612;670;764;479;723;117
659;798;872;356;273;627
832;31;322;531;422;525
287;843;575;596;611;894
903;147;860;442;101;507
858;125;117;933;769;428
773;452;170;110;153;803
348;89;67;894;847;583
480;158;115;330;326;293
378;38;985;194;562;941
417;405;679;682;841;122
187;472;112;674;848;403
774;970;942;742;33;57
890;671;300;461;506;799
75;551;92;689;69;84
232;229;499;348;871;759
365;5;266;49;597;333
114;142;365;309;600;389
865;843;490;413;299;486
77;408;709;265;451;560
562;213;357;298;444;211
383;869;251;11;581;86
596;777;540;484;127;559
702;641;616;240;573;718
818;27;379;516;865;84
439;501;462;970;132;292
340;448;969;364;49;774
491;870;765;972;885;834
869;831;850;998;916;969
674;703;841;501;953;412
291;845;757;215;704;562
239;881;360;881;898;950
557;514;292;691;173;166
301;402;207;962;173;646
315;303;559;106;174;385
50;8;354;61;134;209
722;571;805;259;736;267
826;48;885;559;984;479
927;299;179;573;283;809
354;685;304;265;545;973
239;741;297;573;842;819
802;228;814;494;597;402
63;610;631;841;132;82
50;757;677;378;228;309
908;451;372;134;145;409
954;564;175;486;956;294
8;466;121;230;49;517
902;254;706;526;86;732
508;533;897;418;477;586
952;679;692;999;984;777
601;157;490;810;608;400
570;1;525;519;200;336
404;872;190;895;962;69
17;73;257;770;123;487
99;398;659;197;872;189
395;360;65;343;93;365
392;682;41;606;326;946
991;821;947;841;607;183
494;808;993;258;990;287
145;45;223;298;456;61
122;42;457;224;637;954
902;701;137;365;522;705
768;146;207;929;848;931
295;62;491;837;500;813
744;768;541;494;202;868
123;331;106;442;965;503
47;344;586;608;22;373
711;516;517;832;799;912
805;623;286;640;617;375
743;705;136;289;327;229
984;250;39;846;757;717
281;973;107;432;782;111
173;293;175;39;126;968
556;218;746;947;439;728
330;613;392;715;123;870
38;879;788;698;125;258
331;411;493;249;783;658
214;653;422;396;529;324
332;665;892;218;243;428
647;138;219;100;71;462
208;178;661;993;532;216
477;268;77;413;11;695
570;180;188;22;538;972
580;117;163;853;247;413
14;254;451;241;946;652
432;825;329;831;385;43
262;32;292;127;132;757
628;448;570;27;224;458
327;163;340;167;577;97
332;914;30;191;504;777
347;574;684;463;795;210
289;811;137;886;911;878
742;360;609;424;653;434
741;563;383;728;460;874
32;646;230;175;353;297
176;480;826;706;33;91
373;235;822;805;775;806
554;210;643;389;540;383
208;679;402;517;976;527
803;438;178;700;726;726
507;616;799;982;465;499
420;11;138;523;478;836
816;597;352;864;319;170
3;411;915;290;516;109
5;751;607;779;119;497
47;611;946;349;153;952
493;51;555;197;112;250
510;93;354;493;518;473
942;305;635;677;578;155
107;964;426;680;345;220
869;329;652;161;587;534
817;570;586;914;540;657
561;319;934;392;40;956
663;352;354;172;995;288
403;321;701;754;569;620
351;575;201;487;388;268
762;808;125;352;137;241
456;400;585;8;378;874
595;836;437;209;803;110
641;848;76;145;296;887
736;14;690;579;593;343
520;474;458;664;65;630
28;67;532;374;448;570
747;426;240;938;896;314
428;884;348;42;266;963
609;496;746;23;842;806
860;140;611;150;120;319
466;52;862;898;77;75
536;528;201;327;659;104
515;565;942;919;134;438
80;218;186;260;790;750
312;787;773;417;349;546
164;496;20;558;236;926
726;151;775;832;368;673
746;342;742;549;212;600
158;213;803;79;646;23
122;507;230;730;663;518
112;54;37;295;481;297
746;74;899;620;598;785
949;611;87;194;662;543
317;698;70;17;376;437
557;617;23;336;845;676
136;638;448;321;559;808
703;949;492;599;396;50
349;785;645;169;93;244
425;915;52;32;67;642
218;297;298;570;633;551
423;871;984;676;803;201
744;186;75;286;942;840
692;785;529;962;527;512
926;658;718;744;171;553
434;118;291;675;26;220
580;918;753;423;672;225
831;417;743;155;835;287
834;956;311;579;105;12
599;806;394;145;731;236
790;151;654;139;821;613
602;270;65;733;613;567
50;178;741;595;149;585
568;646;109;71;176;976
779;435;133;843;833;659
156;895;502;85;806;674
972;960;35;429;247;671
393;68;620;958;482;800
477;473;207;157;363;234
414;240;149;312;725;85
634;762;236;369;139;707
167;630;212;213;828;899
209;750;25;747;161;24
626;387;64;797;805;730
365;482;328;588;9;807
765;997;735;44;917;80
278;43;798;8;594;571
989;426;501;379;724;212
617;856;682;382;867;447
596;767;725;422;418;948
407;833;680;919;9;279
219;31;863;852;335;260
325;486;496;87;790;773
920;78;440;994;940;681
922;266;222;470;956;780
974;950;169;16;21;712
84;679;988;141;426;762
183;267;877;919;857;700
456;421;309;483;899;577
705;873;152;569;185;43
106;795;641;784;31;788
70;620;741;648;179;616
427;707;403;423;895;284
143;260;89;963;447;644
760;571;695;259;558;796
856;405;148;63;573;899
332;5;307;343;719;875
55;591;620;476;11;843
500;568;185;820;999;596
793;258;567;205;13;599
579;148;273;642;7;985
766;72;540;294;54;498
257;609;767;513;150;641
182;514;76;617;89;254
439;294;881;726;259;252
792;252;590;956;90;313
971;127;656;807;261;19
869;337;622;891;619;249
600;52;462;148;245;501
736;747;620;988;868;479
585;997;126;977;336;820
388;30;90;607;700;318
788;457;804;499;954;800
440;957;29;100;19;303
438;494;221;930;78;988
324;328;508;753;303;471
744;845;960;643;480;698
421;440;335;328;382;970
602;673;627;16;730;763
154;266;559;1;939;139
732;324;962;643;352;549
81;151;718;582;912;537
479;441;755;887;133;929
429;10;15;392;603;92
923;624;603;410;712;760
249;80;117;854;606;625
179;978;23;690;267;424
276;235;244;753;660;650
809;154;563;821;804;353
128;39;906;97;371;623
725;619;176;471;250;109
494;154;616;526;6;1
500;341;899;436;677;256
935;619;63;516;155;176
738;367;627;73;912;463
461;706;607;661;317;244
115;583;955;289;429;742
144;232;777;930;632;795
838;832;525;516;871;885
102;357;914;520;535;580
462;69;86;198;216;200
355;704;733;124;948;34
896;907;694;995;38;315
854;683;130;418;881;163
651;345;782;131;356;831
906;424;816;135;482;203
318;737;152;561;910;623
489;679;397;115;894;599
608;239;281;319;61;723
971;182;510;340;79;833
405;513;848;529;330;515
582;142;486;723;487;584
967;226;354;694;532;997
899;486;544;802;679;168
317;839;795;794;785;479
760;396;881;42;29;771
395;726;519;464;437;857
395;922;132;733;874;125
385;448;294;870;242;442
352;212;172;276;690;696
395;379;461;82;171;350
485;87;854;571;296;344
43;656;992;612;159;396
572;49;295;501;360;135
689;491;570;823;269;480
77;471;478;831;157;96
873;578;144;145;519;286
726;774;616;125;188;504
380;919;770;96;946;739
725;911;863;557;253;365
12;107;681;655;285;528
693;271;833;859;762;209
595;165;636;941;13;204
726;350;504;310;413;589
53;497;961;171;319;433
151;494;989;163;41;799
233;337;807;289;805;444
304;66;526;653;384;891
902;200;410;803;408;34
57;255;97;308;53;636
748;116;902;805;406;80
400;852;708;854;976;544
130;893;932;423;978;584
870;289;644;873;292;223
576;562;900;160;994;929
5;264;642;808;163;898
359;318;64;102;998;446
969;295;186;585;830;225
827;899;855;730;691;267
91;333;217;780;697;87
99;250;35;120;397;259
279;290;836;633;256;99
734;763;590;848;411;782
353;220;739;795;928;501
820;818;216;231;821;168
202;863;472;775;185;611
124;238;901;829;580;885
638;699;700;416;13;351
801;425;863;80;537;244
671;234;626;277;201;876
411;705;683;698;307;219
889;703;398;529;629;898
284;814;508;36;334;613
600;161;401;303;122;774
280;457;353;572;333;371
656;327;545;719;438;527
723;65;205;49;633;171
399;214;924;645;906;137
613;637;387;958;5;844
291;413;473;580;614;635
358;988;246;397;802;669
211;780;323;62;814;531
112;900;937;554;430;713
254;713;861;946;584;152
269;116;455;490;425;735
692;749;803;336;833;613
650;38;602;723;71;550
727;961;711;201;958;572
380;515;316;114;389;604
4;342;140;91;964;689
693;183;708;815;254;669
521;721;653;248;301;540
605;907;789;837;828;923
882;967;950;202;921;814
969;837;425;154;962;369
670;561;169;247;216;374
419;283;514;982;692;581
495;819;923;35;628;586
782;810;531;931;62;825
556;784;730;235;999;54
947;587;50;482;56;742
848;999;783;630;599;10
529;711;453;474;575;318
492;68;466;677;332;426
617;251;363;8;596;893
242;759;902;366;64;718
930;818;714;594;567;192
715;690;652;358;395;476
774;521;653;904;708;163
477;833;332;309;854;142
331;372;393;164;150;895
43;29;672;560;973;128
30;513;41;695;784;867
178;899;815;11;469;97
46;89;804;536;327;352
566;330;958;805;244;731
210;941;335;498;90;374
17;696;747;309;916;464
982;463;972;834;434;491
964;736;193;488;522;94
403;658;561;697;147;994
727;145;39;693;719;187
340;215;569;712;87;276
597;398;924;835;621;477
789;19;571;168;404;256
90;724;757;484;899;683
531;809;351;148;96;87
777;947;889;468;993;164
900;206;966;285;181;69
734;891;793;258;294;772
859;281;994;145;501;709
32;125;359;432;615;579
534;11;66;832;23;412
618;648;292;704;130;748
131;492;542;284;377;289
25;422;15;893;822;785
564;614;387;250;55;263
548;980;607;591;495;925
149;944;51;267;197;775
323;229;949;630;753;221
764;45;643;851;333;259
674;635;546;1;404;751
928;332;365;828;835;944
474;858;627;616;588;48
234;975;601;314;967;418
898;744;319;428;233;481
217;249;888;474;491;935
982;457;85;774;513;623
786;506;165;414;158;600
599;529;48;564;950;474
162;914;354;980;920;563
89;298;729;440;301;595
375;324;58;955;194;679
10;560;135;42;352;489
434;730;785;172;50;274
869;758;809;131;868;716
453;763;467;775;523;789
268;773;238;227;981;514
87;418;332;644;431;884
76;665;32;885;64;606
866;856;544;196;120;495
543;487;1;489;256;281
401;57;20;851;401;131
701;619;704;534;82;579
385;866;971;81;719;254
748;640;2;459;18;609
322;938;25;58;202;993
414;212;711;627;40;915
297;508;254;793;468;872
548;434;942;145;404;606
18;989;173;453;3;555
942;661;729;21;734;971
168;110;536;28;58;896
831;562;270;780;724;404
634;400;824;521;865;560
498;655;847;582;628;846
771;49;532;503;155;44
751;468;649;358;231;980
252;605;387;713;113;812
857;859;537;107;485;244
24;482;994;995;133;538
708;877;319;434;51;36
492;722;223;455;386;758
107;168;56;541;443;252
817;308;474;857;967;350
992;727;909;357;84;431
946;431;448;245;968;499
994;472;67;495;193;490
947;595;623;226;141;275
214;179;42;523;905;122
250;611;814;498;603;878
430;918;756;425;439;248
387;106;414;963;850;824
623;865;234;876;965;411
409;807;532;958;976;249
334;672;492;691;947;903
340;669;792;261;810;412
582;987;165;842;281;846
458;295;771;92;858;753
856;631;665;938;642;558
582;508;823;722;329;821
928;878;163;567;357;495
16;140;928;725;865;734
822;298;515;529;611;252
807;143;159;279;38;680
864;138;937;883;776;94
189;510;458;944;428;545
953;806;961;228;209;182
678;857;619;792;727;907
631;986;219;123;834;935
920;249;746;146;478;539
793;771;805;387;462;632
597;710;173;249;252;977
281;241;757;374;670;632
431;857;498;821;132;628
122;777;670;359;616;875
431;841;278;748;251;770
521;489;159;260;984;564
798;282;419;729;485;650
373;978;780;821;603;31
277;864;35;272;230;831
814;23;210;859;809;370
792;339;120;169;517;991
806;251;410;914;840;359
467;964;118;903;86;173
575;885;603;96;740;352
309;563;703;189;836;901
542;862;966;287;551;272
689;330;514;152;73;52
447;595;281;818;142;644
896;963;23;287;375;544
252;239;698;826;595;426
964;374;944;554;492;524
842;328;389;698;886;289
625;889;482;421;202;2
476;725;744;851;58;803
333;61;499;84;899;222
328;450;507;546;976;980
997;905;228;748;584;316
276;641;289;522;237;450
47;756;526;70;822;329
939;121;325;501;118;891
221;648;715;561;939;458
40;753;978;750;635;815
838;58;131;429;933;136
54;530;906;162;900;397
168;127;111;989;363;507
891;292;495;854;382;481
477;436;71;586;102;71
160;532;965;999;732;174
638;960;667;506;478;637
141;871;243;200;713;626
745;20;409;515;618;407
896;909;915;438;13;475
408;634;636;212;770;141
234;970;905;619;892;366
175;517;651;573;685;319
27;447;89;762;627;898
928;315;833;725;109;906
424;469;648;735;830;502
873;572;804;225;326;437
802;152;3;849;309;525
438;302;649;69;799;175
860;307;266;198;222;255
888;597;173;498;468;103
342;978;509;488;998;175
752;997;909;444;63;334
769;693;528;288;38;981
727;222;735;233;318;812
850;255;223;392;459;669
300;632;882;838;588;216
168;575;326;428;959;27
935;14;751;362;282;353
994;252;13;516;873;471
455;406;816;977;120;168
765;191;686;287;721;220
530;293;615;269;896;528
573;261;98;457;974;635
919;573;294;426;920;96
578;338;497;116;12;107
241;877;387;412;495;616
840;734;692;331;281;503
372;193;13;435;90;459
627;218;503;445;803;951
415;679;588;971;121;21
363;300;301;367;479;464
844;709;487;391;639;33
102;750;335;912;387;668
912;529;759;317;516;751
839;205;675;156;376;738
472;845;417;453;148;290
495;694;272;4;668;411
723;447;560;563;547;409
873;741;412;983;308;50
2;10;987;54;572;94
249;440;384;99;338;523
520;588;552;882;535;764
607;417;627;663;714;941
142;250;924;208;392;732
500;236;692;318;686;217
361;525;43;565;564;13
724;563;902;648;698;122
905;102;267;280;193;510
347;448;283;859;229;664
169;50;541;92;9;687
205;738;982;189;892;231
424;317;25;313;52;641
431;154;717;104;557;807
289;730;789;681;273;364
594;387;515;568;567;111
470;602;818;614;255;521
779;413;57;489;53;618
629;691;397;476;228;575
282;550;782;632;630;653
871;924;90;788;305;824
627;42;37;777;954;662
700;286;877;235;693;144
733;280;364;301;834;697
79;688;513;216;842;596
244;839;327;59;488;537
620;479;333;958;761;681
974;549;569;552;943;578
23;682;353;687;723;300
276;538;76;687;339;133
21;396;962;392;31;145
276;850;596;424;115;896
839;552;701;146;475;10
510;611;645;909;229;731
821;212;114;391;62;206
35;831;221;599;349;215
934;528;713;308;79;196
367;810;709;177;738;140
45;217;827;537;235;474
264;597;268;424;444;624
729;204;815;172;751;539
770;535;32;546;228;537
62;153;615;326;591;143
487;423;467;23;807;375
865;261;825;73;774;83
34;432;449;747;194;204
53;936;309;450;419;506
196;834;284;768;37;156
917;991;680;570;839;917
740;192;319;86;760;865
348;945;222;1;217;381
307;308;10;488;768;143
37;430;284;683;352;82
532;212;130;876;896;517
890;127;285;184;648;116
573;135;625;823;748;987
550;393;578;584;609;403
883;239;743;717;975;413
274;601;519;973;59;610
70;914;556;128;839;29
903;687;412;904;956;652
672;504;797;293;367;970
791;284;482;896;477;87
265;103;813;52;678;336
154;666;861;640;743;51
421;619;998;952;817;336
333;473;564;933;631;532
882;356;263;629;605;529
446;181;636;192;859;210
786;710;948;171;810;543
863;23;425;485;639;589
277;372;138;974;688;500
98;322;61;419;797;735
58;814;709;374;862;771
139;97;528;205;731;654
176;651;450;945;965;489
422;594;73;927;409;191
565;228;564;37;96;666
382;5;587;147;673;244
215;511;439;187;25;815
512;799;814;905;338;205
166;455;144;233;909;899
658;664;18;320;183;985
413;179;775;764;945;908
272;945;345;376;77;582
794;319;540;616;147;120
962;521;177;267;726;422
889;113;169;818;165;250
997;443;755;865;471;873
900;715;422;146;588;747
849;6;157;636;273;441
19;645;821;82;140;805
344;118;811;303;828;749
426;209;706;247;298;635
876;475;767;874;523;10
653;764;532;956;272;318
294;531;559;512;367;400
293;78;321;683;198;85
614;47;169;934;882;646
384;584;47;982;24;543
564;239;994;776;774;790
265;314;666;722;980;333
724;96;704;675;313;875
416;462;489;707;239;66
5;925;144;17;470;299
651;966;114;702;4;71
852;758;116;721;404;195
111;274;440;867;982;445
975;970;959;792;996;883
237;610;339;661;607;580
273;479;50;830;481;989
763;6;683;604;341;31
846;387;207;186;388;920
291;430;478;498;934;608
223;96;682;420;237;21
172;916;775;265;49;100
825;38;425;459;620;863
966;482;634;854;691;678
945;518;127;40;300;55
914;534;829;293;555;926
681;849;78;679;581;448
141;380;416;685;839;352
591;496;620;63;964;437
1;710;975;878;561;50
382;367;164;965;981;870
331;897;276;714;943;115
670;292;32;489;418;6
524;775;105;377;959;800
900;775;89;489;782;452
75;524;617;644;334;232
742;248;304;812;599;503
410;873;178;168;774;349
793;724;131;657;30;646
435;258;616;780;674;18
524;356;818;294;676;920
799;325;26;722;37;636
501;429;515;26;37;434
905;556;115;268;905;109
616;702;600;337;8;140
473;826;804;97;780;618
475;937;137;751;585;232
770;60;909;37;396;600
575;522;109;386;732;959
8;603;940;985;216;142
743;853;118;523;302;374
154;500;936;103;353;515
419;950;572;277;958;979
692;788;291;796;573;854
772;447;557;852;965;209
592;265;938;319;1;237
34;725;574;897;563;197
523;649;921;978;109;715
599;444;782;775;664;967
996;970;516;677;812;547
579;289;139;214;771;556
82;556;590;110;38;404
40;368;969;27;548;188
943;479;317;85;224;321
339;938;74;764;574;690
267;715;45;438;813;322
226;839;220;248;477;562
486;764;918;458;934;75
669;595;989;110;879;856
643;552;809;978;117;329
519;906;318;112;280;751
101;735;749;881;161;237
347;600;329;115;533;876
537;402;100;775;39;672
579;329;924;390;724;868
954;896;45;111;791;654
749;223;878;67;718;272
751;302;902;66;51;930
988;138;575;547;935;218
401;828;674;617;108;278
380;783;988;663;698;339
759;475;92;8;350;979
796;77;676;205;430;959
821;603;656;739;469;147
823;457;951;691;883;471
258;296;937;292;206;94
39;138;527;631;809;737
326;651;745;89;776;697
771;198;778;369;238;825
399;853;219;436;60;881
237;992;997;287;772;22
796;516;733;758;565;495
46;19;229;74;916;305
363;237;431;609;305;711
455;673;533;477;468;74
42;492;399;387;933;424
219;475;665;770;828;368
641;26;429;279;426;554
474;928;692;421;776;498
94;28;277;858;734;253
488;223;572;600;27;556
32;736;545;448;595;539
485;685;846;488;262;501
202;505;108;706;332;244
694;478;373;785;942;252
800;403;475;418;750;536
505;613;815;775;10;806
474;110;585;335;308;797
414;268;367;228;644;556
74;782;633;583;621;903
427;88;731;652;12;268
367;849;16;656;679;929
240;691;53;829;460;10
987;74;517;685;851;154
105;714;404;567;9;366
88;50;288;750;133;965
180;726;395;427;601;491
411;347;772;680;935;727
917;91;373;333;86;73
632;349;721;1;123;195
981;589;173;517;908;938
704;707;24;441;336;727
824;381;716;806;247;910
314;574;89;978;811;264
176;441;16;32;861;337
824;353;442;514;434;663
188;885;272;796;586;803
182;17;721;708;397;329
313;771;380;720;610;47
287;106;887;689;552;544
506;868;881;805;756;382
371;682;92;792;159;501
632;564;323;281;714;966
120;271;211;786;281;663
822;934;248;165;124;287
398;69;591;366;770;976
372;464;278;703;909;3
200;259;251;324;572;426
759;982;299;324;943;484
354;76;842;712;991;408
636;405;794;652;152;836
352;260;535;888;299;569
574;244;515;681;677;458
597;267;630;919;116;730
446;341;531;233;709;790
879;640;25;740;249;140
463;510;378;484;42;71
454;215;497;86;816;594
808;82;926;107;37;733
189;804;878;321;776;477
209;409;162;602;45;129
204;430;484;542;278;625
330;815;48;757;475;177
531;325;223;946;82;730
462;531;158;293;811;310
626;503;405;982;934;48
187;458;592;97;328;991
292;355;866;225;647;18
766;900;679;487;163;537
407;775;565;668;177;100
132;559;67;236;726;796
739;744;350;774;218;997
887;386;777;581;136;621
760;181;273;580;529;896
905;666;204;619;119;672
314;111;167;568;331;42
935;209;631;859;38;116
392;236;435;250;166;601
908;534;194;391;54;378
569;883;711;80;907;85
990;206;545;508;145;978
880;920;130;559;162;161
541;812;809;840;68;545
345;530;500;106;393;794
618;13;589;854;73;119
840;194;924;462;818;8
775;768;700;508;112;583
719;567;231;41;654;308
797;159;935;68;561;307
71;74;103;830;656;537
868;299;175;416;326;404
693;706;268;535;399;11
379;177;359;873;736;564
18;81;681;956;153;229
934;110;567;416;589;684
841;946;995;708;128;603
798;247;274;390;883;651
896;115;728;588;147;772
526;559;130;374;765;784
538;104;875;671;407;761
117;910;912;715;277;890
13;10;12;258;212;844
862;522;268;52;604;975
725;784;950;849;734;715
181;712;158;356;369;771
657;61;948;841;722;362
841;474;84;674;166;355
200;285;812;736;213;779
819;913;270;806;593;346
657;437;343;65;354;873
823;978;857;662;917;886
708;492;225;371;395;897
13;106;567;943;348;669
704;317;476;440;996;960
968;534;876;56;280;614
166;959;475;885;34;426
429;804;206;455;980;510
114;430;248;395;132;297
154;338;873;977;117;135
486;698;441;703;678;439
693;895;302;379;397;736
864;203;349;959;611;348
926;706;643;142;52;861
141;8;423;802;345;806
690;865;153;379;309;291
878;273;706;430;264;15
236;553;327;227;833;926
841;945;210;236;81;718
111;349;722;481;257;29
864;488;520;176;392;213
160;715;427;897;304;173
395;230;216;353;646;940
593;853;862;902;18;886
243;321;177;150;941;138
11;281;157;105;967;110
315;206;544;882;856;797
907;760;626;12;343;915
318;818;487;63;964;882
525;904;316;53;91;127
437;179;417;141;304;990
389;993;17;892;988;257
214;612;808;893;685;175
703;277;692;716;607;811
916;517;480;75;958;480
674;11;45;145;614;707
397;811;696;526;217;123
419;416;877;105;696;808
249;488;133;722;196;20
562;279;997;979;661;484
590;593;15;923;672;582
67;286;937;989;630;398
796;615;171;358;154;788
718;983;531;17;897;836
945;381;839;268;844;762
679;461;985;598;881;365
775;793;605;555;886;26
909;75;469;177;743;463
564;622;193;256;981;34
665;935;418;842;249;703
843;666;414;943;398;889
503;943;678;679;691;652
578;883;485;803;136;207
925;101;131;106;988;754
874;355;85;330;515;736
494;380;137;67;849;123
781;398;800;108;522;914
42;559;897;666;126;925
777;552;78;227;489;549
911;113;773;563;232;29
343;348;442;313;869;50
88;59;522;369;345;629
463;182;167;614;375;298
166;409;439;939;952;49
898;514;464;591;188;921
580;851;273;726;170;948
978;409;160;325;185;237
360;94;324;833;876;941
198;532;478;39;584;319
838;875;545;793;598;250
239;719;770;488;391;498
538;149;963;152;442;909
201;3;651;948;35;995
491;65;700;257;605;472
531;507;79;478;477;251
736;265;997;366;656;759
293;349;744;462;749;623
590;200;130;382;110;823
702;719;372;800;136;372
749;351;545;327;591;683
992;541;393;819;781;4
996;232;775;897;871;474
640;799;786;820;368;643
460;678;729;323;988;641
668;601;782;78;295;68
235;559;258;399;561;746
733;978;721;735;387;302
614;854;193;107;941;274
201;159;161;850;459;547
903;503;352;242;806;767
984;343;796;841;489;608
119;243;806;23;314;415
179;562;831;450;600;685
925;3;761;174;872;405
881;375;942;201;990;702
557;353;236;65;305;375
751;151;891;455;984;181
315;123;861;380;179;493
744;340;600;120;890;809
371;249;441;251;191;268
307;957;418;786;168;757
929;886;993;829;344;908
794;341;462;514;761;794
751;812;434;614;407;237
1;970;443;440;672;476
307;80;283;650;930;602
664;636;503;142;61;470
970;564;440;54;534;430
938;255;421;351;807;678
176;83;837;755;629;727
303;154;958;32;524;163
785;200;407;113;4;212
507;954;131;395;782;559
465;469;470;883;294;841
710;828;712;789;64;226
119;558;66;142;457;636
566;410;388;776;420;112
457;493;561;804;614;742
820;176;264;336;156;67
709;132;623;895;628;894
517;647;381;156;360;697
555;697;761;539;270;352
561;44;646;656;795;827
814;290;569;950;463;848
484;341;999;152;356;584
840;720;598;233;452;22
93;248;929;836;172;108
385;766;529;904;547;331
703;289;555;220;675;518
912;779;749;397;457;835
939;866;403;348;630;81
972;85;482;833;440;62
464;594;902;171;537;574
999;11;1;356;689;898
745;623;169;757;411;518
366;98;604;578;449;386
394;442;198;781;601;145
300;935;557;951;954;795
644;628;908;874;256;752
587;135;284;324;277;518
556;145;630;290;574;217
461;692;607;934;479;854
441;38;297;672;580;817
53;878;880;280;443;464
500;993;251;880;424;228
827;432;715;603;764;600
895;228;778;103;710;247
262;817;625;56;814;521
905;89;857;511;354;414
635;876;862;42;175;535
380;705;440;710;174;137
539;475;513;103;23;286
165;446;672;359;569;551
65;600;28;495;311;498
589;265;594;427;524;108
72;668;495;637;794;89
566;298;577;278;491;470
126;254;332;738;741;561
7;425;649;352;780;43
447;490;296;983;249;365
414;886;937;461;723;900
413;265;699;672;736;469
806;508;99;407;48;216
472;250;300;156;821;69
909;381;502;920;326;649
542;241;585;575;361;546
365;231;328;911;638;304
862;36;185;470;256;394
316;493;625;111;140;519
377;213;55;629;949;972
948;672;851;570;551;472
903;559;380;50;17;766
460;48;814;97;74;198
817;568;53;424;627;248
839;226;991;875;192;77
243;70;152;297;373;124
358;833;665;134;301;487
114;403;175;591;188;739
806;365;5;578;869;403
24;54;178;15;491;129
106;260;301;127;434;99
114;795;241;905;282;642
405;914;460;538;706;678
562;299;953;628;659;255
733;681;601;569;418;378
56;436;659;390;166;266
107;214;123;476;173;68
247;755;696;403;77;408
733;484;503;327;271;426
701;441;902;954;479;548
190;325;505;416;75;598
131;917;62;144;656;29
780;483;500;357;859;309
574;495;857;289;146;348
628;890;324;21;376;429
859;874;389;432;791;856
329;254;928;583;698;196
90;918;282;891;609;124
655;70;572;580;531;185
367;58;183;739;984;88
933;47;11;223;447;132
195;369;945;990;864;241
338;449;65;435;639;329
14;89;521;377;284;324
242;296;31;608;20;292
911;226;158;999;263;780
479;61;649;48;961;787
379;256;683;272;656;589
41;327;808;252;338;248
539;886;595;247;131;251
874;757;861;625;274;136
948;196;42;177;581;706
171;200;59;172;652;652
156;68;83;587;556;993
917;393;181;665;966;684
685;480;887;688;69;852
161;115;253;572;23;274
289;146;956;186;255;59
439;536;864;204;157;935
474;425;920;988;523;74
857;779;722;84;607;80
176;376;695;476;31;744
208;307;444;360;78;74
361;606;172;719;959;824
544;335;70;342;117;599
712;263;559;286;399;249
630;617;296;584;700;58
828;398;733;768;414;870
817;361;41;348;404;269
101;82;223;628;9;166
563;748;232;727;382;287
406;764;553;283;669;964
512;389;657;928;694;677
384;132;814;326;77;622
814;774;742;863;828;946
798;291;621;942;83;434
533;483;789;76;722;593
563;492;625;444;607;250
54;485;280;565;363;425
21;469;384;259;599;88
875;211;270;87;790;190
916;972;635;178;594;994
689;795;665;484;698;201
772;61;592;108;565;957
565;641;916;874;214;542
261;239;144;961;516;315
928;48;663;641;787;787
604;490;948;908;66;650
565;145;744;829;79;206
175;791;499;104;978;759
622;674;355;528;450;466
154;666;710;746;292;664
416;489;228;393;65;178
580;113;351;833;116;358
409;739;255;776;955;975
850;793;580;580;263;898
374;760;477;69;457;120
14;328;941;361;192;776
662;171;957;752;375;534
988;412;520;772;691;474
284;662;39;527;373;320
946;726;448;985;332;670
