weight;ph;avg;watercapacity;bacteria;solubleprotein
614;642;850;71;647;991
329;540;955;588;77;927
167;369;368;492;374;322
127;211;641;990;636;163
525;205;317;658;898;622
90;960;38;532;772;120
112;896;870;254;333;573
309;757;218;445;679;507
26;508;694;585;33;745
864;614;985;93;105;162
856;295;138;207;553;291
676;631;926;247;458;260
79;362;505;26;887;224
531;991;80;435;80;861
199;40;805;114;806;372
235;82;102;156;642;58
372;857;64;108;534;23
299;268;927;615;204;276
788;104;419;46;427;156
283;734;754;819;440;298
245;896;683;893;501;492
526;540;393;102;634;927
800;787;151;314;738;757
328;465;883;462;123;734
214;226;104;875;770;13
252;586;417;215;369;338
871;257;690;840;454;311
191;323;155;403;669;690
247;18;999;264;69;760
29;127;728;87;916;60
412;57;705;797;164;860
545;880;278;312;365;788
269;465;845;352;458;11
88;37;933;375;273;173
746;802;70;160;886;426
924;476;456;549;896;591
426;144;105;456;24;205
41;331;708;928;401;165
426;338;654;137;430;802
902;261;181;76;916;504
324;619;699;891;210;259
724;442;308;439;865;197
475;216;587;985;933;645
19;913;670;79;113;691
379;458;609;763;120;953
819;698;159;239;300;888
553;352;194;360;678;362
136;813;901;418;391;997
101;529;239;81;833;752
856;197;695;910;353;629
282;909;473;721;202;287
838;733;808;613;730;969
350;852;756;782;336;160
505;447;849;403;379;576
263;99;223;748;883;164
352;885;319;513;557;632
652;168;622;432;811;627
436;439;600;301;288;825
241;887;921;499;188;344
945;161;993;689;636;323
32;394;638;64;637;406
285;415;564;977;841;641
925;433;894;4;646;69
816;521;897;710;270;870
803;162;485;508;415;121
400;489;509;563;771;878
938;205;488;743;735;467
354;835;14;129;336;129
839;908;555;991;465;815
989;66;581;725;899;95
626;447;369;764;170;256
269;993;221;905;62;691
122;876;3;627;949;687
99;24;271;463;666;423
341;551;717;757;703;418
985;695;92;994;2;214
821;354;140;141;634;150
23;647;11;993;474;697
378;332;702;280;558;916
692;975;506;556;951;211
698;762;170;15;778;971
972;606;610;12;341;646
637;319;632;572;758;666
344;756;91;128;413;942
120;122;501;26;813;483
396;749;166;665;466;122
231;821;615;38;258;233
594;91;70;553;983;195
243;501;382;285;797;976
859;736;733;238;448;682
384;782;512;379;940;235
594;742;805;527;598;595
868;704;438;488;216;96
394;706;744;934;442;718
951;841;472;649;332;480
15;173;878;344;595;60
911;259;200;594;552;658
152;480;442;273;12;785
839;921;921;977;932;118
365;325;480;867;751;124
533;587;612;297;654;893
147;969;651;594;73;151
770;713;731;734;127;750
619;805;643;409;666;251
711;554;452;409;754;150
655;861;333;327;909;245
173;697;382;621;824;596
777;29;485;252;995;292
948;676;814;904;233;787
454;957;919;270;270;378
276;37;944;415;658;553
293;83;433;668;117;136
685;771;578;97;499;819
64;508;248;537;242;328
483;131;990;756;786;932
143;725;486;87;173;384
731;924;143;83;550;452
202;749;329;150;326;319
424;880;129;580;633;492
649;801;239;900;558;805
23;239;241;628;292;627
976;567;461;182;313;966
906;288;103;221;566;121
684;888;298;548;106;36
240;853;574;607;774;262
660;253;138;393;543;326
106;75;235;48;927;367
796;688;501;883;571;32
557;818;477;89;497;636
664;189;552;529;537;315
75;887;663;595;818;885
562;716;115;276;59;609
229;374;680;431;191;431
997;233;370;710;640;886
846;624;911;785;129;709
511;839;168;797;693;461
113;614;678;992;135;947
107;329;217;29;296;744
573;454;728;62;648;257
165;956;178;339;204;210
384;186;198;573;182;463
971;959;165;537;511;37
486;191;154;721;954;126
985;552;786;789;938;431
201;88;584;300;926;758
90;399;798;298;932;569
991;569;312;326;11;401
894;215;378;261;84;560
208;837;281;496;693;406
864;897;498;580;533;507
745;785;576;142;73;35
414;220;897;220;520;589
327;896;135;179;550;204
87;5;767;348;688;309
373;486;368;498;197;32
731;697;127;827;42;111
774;792;105;765;230;811
24;725;627;298;118;427
240;379;988;236;179;993
108;302;443;842;58;96
34;968;554;661;591;715
953;593;835;851;261;69
330;227;622;185;98;484
724;751;381;759;888;485
735;605;41;198;497;269
38;732;521;695;674;452
684;860;44;551;446;17
387;769;319;901;534;191
279;407;734;261;895;961
664;238;479;944;533;63
714;58;685;8;547;806
338;312;454;761;269;385
615;3;516;326;775;904
570;329;914;320;807;282
701;836;254;137;593;951
176;157;388;679;39;41
313;309;813;452;754;943
79;112;452;889;269;394
411;172;181;289;122;367
575;310;934;107;542;867
538;618;762;489;876;922
713;519;623;342;825;189
530;388;10;368;212;936
991;684;978;849;10;942
167;858;514;472;917;455
104;876;848;454;755;665
794;702;607;816;759;271
375;747;84;393;202;603
637;308;523;691;49;295
742;6;863;546;313;587
723;384;378;747;624;959
894;826;133;555;750;696
282;224;636;143;50;319
156;946;301;970;243;62
291;113;530;666;43;323
217;125;853;474;846;685
973;464;290;701;140;372
36;924;523;541;609;629
596;239;313;157;613;779
475;330;356;790;223;407
145;722;438;216;934;124
622;582;40;982;137;355
770;934;8;185;418;804
317;98;130;329;625;600
490;849;256;8;615;701
270;188;823;877;817;620
611;551;413;175;694;56
409;341;415;961;78;464
140;152;182;112;929;592
30;20;497;674;132;758
470;608;988;842;751;170
611;34;403;402;61;559
80;703;672;93;264;282
103;397;579;86;641;11
459;182;906;500;227;134
772;598;838;31;156;188
667;769;489;71;212;57
53;260;745;340;391;88
858;722;414;365;946;806
703;183;631;310;438;500
213;412;712;759;459;372
188;265;988;241;366;312
426;757;688;742;379;575
255;686;774;943;541;132
401;942;478;823;936;843
115;613;337;502;387;489
534;467;386;695;779;534
112;574;725;950;350;178
956;185;416;609;86;445
896;946;424;147;593;95
215;625;525;423;495;28
207;679;752;476;659;385
725;156;862;869;741;280
267;7;420;185;261;173
71;603;417;25;793;89
376;192;668;202;597;507
102;75;203;257;990;286
839;536;674;584;936;493
438;944;861;430;828;701
624;48;713;653;696;448
712;440;962;971;386;207
736;37;621;335;426;647
858;543;315;173;357;173
715;565;698;40;465;812
964;989;341;466;780;269
366;370;785;91;710;80
437;564;84;826;371;352
547;318;748;116;429;79
302;462;622;81;593;406
163;407;343;469;711;867
940;308;285;945;705;606
465;220;864;909;336;761
782;512;226;816;17;458
293;272;342;625;699;18
238;575;787;789;67;319
327;794;212;527;561;665
731;92;396;269;498;630
382;167;92;401;267;931
10;821;303;6;658;519
724;757;150;36;432;140
797;689;231;752;142;922
751;638;244;414;713;322
213;356;347;641;921;120
237;414;710;119;899;852
677;711;307;764;951;687
19;440;941;264;33;988
959;650;246;454;932;627
23;209;386;870;191;821
247;626;193;171;988;126
745;51;535;77;860;199
120;820;362;859;92;115
675;133;974;6;508;127
830;960;587;184;364;235
238;171;349;231;523;417
156;855;366;93;176;330
933;732;754;874;901;598
968;36;378;162;512;371
811;577;494;378;597;904
372;661;450;920;334;391
311;785;536;706;311;476
965;930;979;153;530;881
145;239;781;256;550;336
979;572;639;928;418;125
594;523;307;639;161;308
324;132;12;353;585;949
291;433;358;921;797;336
455;819;183;342;264;956
231;155;875;917;46;736
232;792;856;915;73;377
319;471;203;550;496;827
11;191;988;545;45;865
502;338;695;657;409;686
918;816;281;870;996;367
205;435;397;746;731;608
396;495;465;743;240;386
124;617;474;132;938;283
823;35;722;569;421;208
491;602;14;366;951;328
82;894;822;861;647;179
487;293;957;803;638;139
304;118;907;312;475;435
695;850;504;90;633;96
806;498;644;639;927;134
785;114;917;727;428;38
809;167;842;662;693;909
929;938;193;352;433;934
426;311;971;647;660;187
820;697;430;15;758;55
996;276;71;986;508;730
554;968;735;124;537;969
537;561;309;952;58;439
437;418;609;778;192;969
930;901;164;486;779;948
88;688;42;926;942;326
559;718;311;176;576;813
923;970;629;911;897;9
983;680;526;841;842;813
274;484;539;768;344;709
744;889;388;750;944;393
738;925;404;270;447;58
730;558;859;462;192;669
686;531;233;40;718;922
162;450;846;183;280;752
51;292;849;626;93;903
694;578;567;841;933;295
42;803;865;999;480;880
478;246;636;148;336;760
125;98;915;578;863;22
292;618;916;279;600;139
366;918;730;192;712;921
902;49;883;262;365;975
254;648;656;784;274;269
133;318;280;317;594;811
836;125;625;738;950;588
32;250;747;228;265;275
889;455;581;203;262;798
996;342;252;732;674;92
820;547;836;935;138;237
300;611;422;147;87;828
616;476;164;577;199;393
345;528;132;561;393;427
581;298;189;557;936;58
213;647;345;180;241;29
134;928;404;899;610;71
791;570;116;921;685;299
717;981;494;843;358;251
637;418;556;311;75;334
183;751;67;120;253;915
858;764;136;701;614;825
991;262;213;549;875;124
187;598;965;138;732;748
377;164;639;190;255;623
824;344;621;918;936;960
1;695;494;456;236;393
279;879;139;439;171;868
308;749;845;142;425;163
172;613;329;607;519;503
465;8;955;344;948;633
189;55;173;164;724;395
465;303;56;607;464;549
666;94;242;493;108;308
63;638;811;859;94;563
745;745;836;353;770;2
32;37;498;355;176;19
398;454;389;428;787;88
60;510;892;856;621;796
255;26;418;887;205;643
486;741;424;651;912;503
938;964;458;253;57;650
297;291;788;977;490;547
577;41;211;570;776;452
100;228;260;126;72;879
430;692;383;995;418;912
713;171;28;980;260;144
603;325;797;381;602;902
459;279;589;224;157;608
332;62;230;3;997;713
308;908;368;100;487;200
341;545;802;12;150;349
76;907;940;342;143;932
122;743;257;795;575;940
980;509;850;656;813;966
336;108;582;414;862;531
494;538;223;463;352;520
216;383;194;500;409;538
292;674;797;260;509;337
413;578;276;49;621;719
965;285;7;253;28;307
698;499;850;788;122;959
23;880;728;284;749;144
345;705;332;679;332;793
423;497;172;878;624;808
171;636;864;920;177;335
494;358;6;923;80;260
39;330;572;936;277;850
358;45;432;663;452;989
692;98;53;793;383;998
574;300;142;847;471;851
477;844;82;846;700;186
452;706;611;35;718;528
461;90;814;635;687;840
947;890;954;895;567;816
682;708;258;795;268;831
910;684;374;718;791;523
107;737;219;601;961;349
856;689;363;893;596;736
894;22;133;903;790;745
944;282;616;733;826;675
534;988;665;711;610;90
293;889;513;736;915;600
937;450;159;530;34;880
480;558;571;184;579;533
634;799;546;456;551;896
614;422;145;258;97;717
287;666;889;428;75;203
737;986;972;761;401;696
291;734;673;811;520;55
754;652;420;931;395;10
177;888;341;952;599;522
378;315;796;517;52;296
487;295;407;128;920;342
146;840;163;149;457;886
3;566;941;401;952;987
586;124;369;902;713;575
262;637;932;686;787;236
61;869;918;605;131;488
746;727;32;991;22;947
689;548;173;384;855;749
466;874;742;187;34;314
494;473;837;736;804;984
629;605;242;512;570;705
755;189;894;240;703;364
463;433;32;700;181;837
279;4;550;999;573;812
749;240;696;4;964;366
48;171;899;726;697;780
227;719;823;486;975;495
15;61;582;79;294;277
990;32;536;850;169;765
618;807;331;410;65;896
469;801;179;404;331;470
703;625;807;915;293;552
276;779;719;991;925;595
716;827;257;168;349;996
637;120;735;175;511;551
210;907;801;410;704;509
964;115;698;30;424;351
53;692;815;65;508;786
4;403;102;432;94;835
552;13;511;185;739;309
111;469;867;143;502;235
748;431;68;860;835;920
61;561;459;229;794;860
663;762;324;957;541;413
306;369;619;394;182;795
805;219;550;999;210;161
486;242;897;591;642;202
828;239;561;377;166;967
372;855;123;433;887;311
934;360;387;91;546;640
773;666;353;178;827;815
886;304;622;384;564;230
989;925;982;514;163;665
942;647;827;640;230;454
735;496;25;249;739;849
38;168;195;831;272;392
851;717;391;696;500;905
448;576;438;614;848;244
847;910;326;81;202;128
134;238;954;403;257;812
465;780;710;479;733;94
238;113;583;877;984;406
106;603;431;189;881;388
930;144;122;264;927;793
262;710;309;595;82;378
439;523;811;699;273;150
179;73;661;784;884;358
489;638;207;462;726;472
76;550;66;445;778;971
607;569;530;103;897;881
51;208;719;536;377;510
986;513;235;857;871;532
86;396;982;146;51;442
789;624;686;39;667;617
287;834;144;984;650;946
813;717;857;688;880;851
793;497;642;28;437;879
68;356;955;867;688;635
280;896;146;190;22;703
868;742;554;760;389;783
706;290;802;693;418;404
492;961;104;826;42;936
427;145;808;67;895;745
305;860;732;533;687;120
497;2;999;245;602;359
301;951;549;892;170;108
316;967;693;374;286;612
733;102;979;79;573;714
831;801;695;536;960;737
138;287;287;902;911;971
769;134;738;308;265;882
920;911;190;253;856;239
775;125;988;665;952;500
621;58;507;138;947;896
678;392;587;475;751;536
568;945;128;836;948;542
495;179;561;627;803;843
522;646;327;899;894;618
505;193;449;93;513;946
859;327;568;615;798;72
871;921;692;25;649;17
523;977;523;587;662;745
969;177;482;95;265;139
543;251;591;43;857;55
646;383;508;939;576;228
277;652;965;621;307;868
159;143;61;729;615;135
320;779;652;482;129;203
684;330;278;739;419;550
49;682;805;164;381;884
954;58;947;212;812;832
366;415;741;662;474;278
178;606;361;47;285;590
601;143;503;67;941;828
717;678;314;107;5;999
29;123;674;683;766;640
110;66;247;725;31;517
67;196;696;857;814;425
869;967;4;576;572;381
212;700;255;237;410;22
245;836;914;894;1;673
952;851;903;337;983;546
402;816;27;369;389;222
921;239;578;654;824;846
22;640;792;893;970;125
411;437;595;440;492;590
162;157;811;891;807;268
41;680;368;95;604;97
233;966;891;313;725;952
130;919;883;32;302;940
363;472;281;625;831;559
281;427;966;627;876;278
505;384;159;688;726;978
209;114;528;632;558;924
17;216;200;453;270;743
180;361;183;777;956;240
411;917;205;323;800;618
72;777;577;538;864;969
317;968;510;488;278;870
833;854;125;678;372;257
238;448;194;136;605;750
455;807;208;606;884;683
122;303;552;737;656;492
4;132;345;866;292;311
813;982;738;878;15;779
315;650;125;135;287;985
549;247;260;613;93;275
825;965;89;296;15;552
269;913;67;769;67;521
315;629;253;757;534;846
122;579;421;6;720;608
465;664;990;538;906;899
362;828;729;783;464;721
12;999;346;872;393;81
60;651;531;328;91;935
686;404;837;794;350;258
675;631;771;929;393;813
250;130;973;355;448;348
886;942;527;428;308;647
838;595;208;383;277;59
118;380;290;394;186;214
7;669;144;548;393;195
274;239;144;701;397;793
999;796;796;243;869;735
14;838;702;462;34;491
536;837;697;708;797;361
339;650;4;729;85;397
3;313;26;428;782;396
651;828;791;686;640;592
867;159;519;251;475;775
589;725;845;462;436;871
650;696;211;379;905;224
812;590;696;569;679;141
237;370;444;302;553;304
639;428;749;928;40;653
195;148;120;182;956;581
876;876;660;869;459;984
18;61;676;903;711;731
195;843;438;549;732;125
177;383;724;293;583;61
516;171;466;558;314;917
75;379;648;60;21;437
382;936;625;140;907;59
578;277;906;858;332;819
271;546;701;570;306;373
689;312;799;980;574;712
616;971;249;911;336;441
937;455;122;712;621;579
102;432;149;168;446;463
748;668;751;650;385;230
528;91;938;318;742;951
344;687;866;27;490;881
169;360;387;372;272;349
176;325;467;729;928;580
904;653;756;269;547;384
713;904;789;616;997;631
873;498;8;272;925;216
88;491;427;332;642;230
384;594;205;450;986;565
164;940;28;726;421;700
164;937;18;148;746;671
613;329;947;484;61;308
559;21;549;44;794;74
924;675;643;380;605;315
642;363;703;815;881;916
344;757;400;193;222;540
497;931;854;258;404;727
818;159;405;201;148;779
791;306;889;528;40;751
766;477;107;88;645;558
57;381;749;610;311;63
670;113;360;844;656;77
478;349;372;840;589;755
487;384;910;873;756;848
42;911;814;462;235;967
81;598;267;744;41;540
457;218;918;59;161;138
245;58;993;687;649;546
989;771;186;556;26;260
252;258;844;305;591;859
653;448;935;409;109;780
823;664;938;286;592;667
360;994;770;166;169;738
187;528;256;255;260;378
263;441;889;954;805;63
29;952;212;37;42;60
512;749;233;753;660;969
697;862;27;516;830;438
756;551;9;320;311;901
179;767;900;769;507;361
936;671;533;970;415;313
718;405;689;328;409;160
109;257;86;421;865;543
882;529;239;965;716;781
445;39;782;391;636;951
607;858;300;411;195;77
721;926;406;579;128;422
475;540;291;30;403;231
740;630;908;814;894;101
808;772;367;32;875;954
27;958;291;363;642;985
889;266;330;807;611;30
121;666;816;322;884;390
980;368;208;380;521;955
572;477;700;669;12;764
70;469;977;703;819;601
114;263;37;399;75;873
480;148;342;311;812;768
894;536;218;817;992;747
958;692;767;444;644;268
104;880;914;997;975;131
574;531;940;663;526;536
325;639;992;182;195;156
192;930;746;66;40;321
883;59;704;132;76;923
543;28;709;34;486;484
689;974;947;699;474;141
289;383;900;677;860;557
486;957;916;261;604;833
899;623;657;694;445;508
724;580;474;284;286;74
144;412;97;261;834;739
756;981;205;468;227;390
16;243;147;597;251;6
820;250;754;73;269;861
478;236;225;78;717;906
752;320;17;665;502;230
961;702;583;674;518;88
364;9;644;539;843;206
833;159;717;168;157;451
26;306;700;454;654;356
951;715;517;621;603;376
296;535;318;277;685;786
584;425;97;343;350;235
795;489;462;982;210;641
126;861;90;21;563;785
839;727;127;358;587;600
308;274;108;680;402;131
388;236;175;636;638;667
843;522;743;143;513;200
617;41;133;366;276;984
708;681;713;161;229;671
374;647;77;543;944;119
272;907;925;435;567;459
548;317;140;558;477;231
995;343;744;366;24;149
61;11;107;627;422;521
385;264;620;843;80;190
713;290;44;140;816;992
842;40;954;743;702;489
243;741;42;248;979;840
865;683;665;483;897;972
116;753;109;616;288;413
884;265;587;947;443;516
129;744;948;40;214;955
368;62;179;605;644;668
28;763;57;184;761;106
988;466;534;241;241;489
543;906;198;379;11;671
565;34;501;678;241;775
248;571;542;749;192;775
798;508;840;681;744;974
390;203;588;366;689;15
524;460;834;138;785;126
783;514;677;389;967;377
347;137;433;794;417;50
282;920;878;255;830;932
812;975;815;508;315;30
142;231;742;136;403;997
379;70;339;529;788;427
573;777;508;597;137;424
454;145;459;383;204;171
296;754;218;287;558;776
55;177;451;91;984;693
887;141;285;518;291;643
535;867;881;869;683;478
431;802;233;273;560;227
428;635;379;155;979;675
339;401;208;816;726;510
416;138;682;825;342;457
506;33;633;492;793;554
213;58;591;676;464;625
306;505;454;416;418;94
429;183;453;528;504;151
914;230;296;718;203;767
573;562;582;438;823;364
720;741;659;384;573;340
346;345;363;171;76;631
319;447;116;125;718;39
181;349;267;278;433;217
297;376;495;968;377;300
305;10;22;377;486;443
80;330;765;453;711;641
934;275;207;895;211;933
442;842;118;622;216;232
228;65;939;82;631;746
951;939;647;954;13;535
829;185;648;597;527;430
275;234;831;321;314;344
817;527;346;510;263;605
162;974;893;531;295;194
592;130;701;617;737;567
462;760;430;511;948;391
546;665;641;510;721;639
464;891;174;917;309;524
495;363;158;804;180;964
79;928;645;506;402;923
347;857;669;635;645;143
309;899;774;212;824;300
735;536;458;249;830;850
594;118;817;668;344;399
108;951;233;465;855;30
166;163;612;97;313;197
447;382;537;514;945;621
171;673;886;751;459;997
213;642;772;879;359;351
716;163;648;402;811;79
236;175;402;753;16;196
653;712;342;12;300;296
262;602;985;885;860;306
732;608;667;679;950;530
100;93;76;390;361;91
499;252;771;588;405;952
133;794;11;445;297;416
783;122;994;749;424;115
929;151;231;292;337;42
254;86;829;427;832;504
762;323;136;406;242;148
78;763;793;247;130;62
402;400;325;617;181;849
732;547;251;179;837;182
119;378;771;305;829;758
77;927;978;595;809;327
946;195;946;473;252;146
44;808;378;218;941;420
56;343;570;84;492;420
832;661;245;238;874;853
976;370;716;73;823;563
795;520;22;155;433;883
400;765;791;832;708;593
82;313;709;364;879;200
563;988;944;420;464;291
419;960;348;230;568;949
498;941;377;104;645;175
191;239;988;458;439;512
815;64;362;800;678;816
930;204;351;440;472;949
299;320;618;176;201;516
495;425;531;623;890;988
548;465;174;356;824;101
58;991;808;114;188;56
760;796;624;587;321;892
447;869;318;85;566;797
982;363;263;466;895;559
346;133;949;448;720;601
218;206;175;561;733;552
885;613;678;144;910;54
263;880;909;794;170;709
639;79;492;809;836;678
649;604;851;171;581;825
259;804;410;187;503;103
275;161;440;780;355;808
520;368;422;425;592;11
991;991;968;32;485;771
791;408;255;857;23;572
177;528;837;119;378;75
251;528;56;746;582;794
797;732;97;404;565;925
406;689;730;373;331;754
43;232;975;900;320;983
527;917;526;417;752;271
78;18;737;298;689;780
51;125;211;599;503;957
369;179;853;986;291;11
53;599;935;558;963;413
420;845;346;485;826;558
966;525;897;114;107;451
95;111;389;47;152;330
178;668;106;160;870;226
749;504;766;62;480;954
666;582;882;280;98;527
902;308;841;978;206;833
300;661;483;927;307;412
151;273;456;189;498;807
394;425;649;37;57;467
540;353;962;474;629;376
382;382;357;52;907;635
633;166;896;724;938;984
90;924;536;672;314;142
675;602;991;62;24;508
635;170;220;102;333;14
161;788;621;858;874;552
4;460;634;207;273;615
117;784;929;217;677;889
54;828;868;830;711;627
791;611;320;760;665;913
71;395;807;124;15;211
530;273;569;618;747;257
232;314;775;647;512;28
840;472;937;328;174;678
361;937;79;173;63;158
970;414;551;123;641;925
965;314;400;134;112;855
271;261;168;827;282;344
748;636;351;186;969;740
783;779;646;106;925;154
836;710;928;827;49;791
753;250;256;524;818;562
173;999;803;756;402;619
868;646;516;695;17;270
581;302;591;478;277;224
773;308;365;460;600;615
379;497;715;561;539;797
740;5;981;233;165;848
533;831;318;352;94;734
880;190;650;368;930;656
651;387;196;190;874;737
27;183;575;337;121;535
914;381;32;512;617;871
931;32;602;870;263;655
324;193;829;513;697;701
524;533;336;250;968;52
271;39;505;123;127;567
97;977;516;802;850;331
126;328;690;252;963;660
57;442;688;137;628;430
575;158;320;577;560;469
708;606;329;718;314;783
975;16;726;204;71;589
217;851;837;360;120;360
670;963;285;419;591;807
249;111;953;593;458;609
566;482;867;542;806;403
752;829;491;274;392;385
536;817;338;519;803;960
417;265;939;320;115;918
225;156;640;546;98;273
642;635;188;787;717;225
101;721;506;941;821;317
222;961;167;698;569;354
777;462;132;853;905;667
373;721;888;903;226;581
752;759;836;476;559;467
862;840;970;504;892;263
833;223;323;819;549;837
743;202;68;224;609;558
865;442;101;144;434;170
625;5;928;755;6;285
485;803;212;510;284;898
988;17;32;321;770;847
639;358;201;879;566;177
281;420;47;393;10;995
169;843;509;564;818;936
199;509;957;949;901;875
10;381;705;317;590;686
155;13;598;769;617;223
22;139;348;816;795;680
581;373;410;517;821;282
491;465;5;849;902;146
841;61;438;989;610;527
945;543;640;669;846;76
431;616;717;270;175;245
875;328;478;98;133;723
185;472;679;290;139;890
931;975;232;872;746;493
93;912;493;466;623;510
725;171;388;890;932;664
434;924;503;129;786;402
798;288;217;660;163;210
563;709;386;537;632;373
334;488;775;948;241;915
350;142;983;388;290;162
776;799;694;682;23;451
539;111;217;818;388;787
842;174;915;205;529;391
118;637;443;135;204;702
625;535;926;117;190;510
406;706;794;319;396;776
291;880;675;69;374;683
641;838;119;925;150;705
520;16;103;506;544;423
5;105;104;670;345;32
483;214;740;326;480;408
494;751;975;278;539;275
955;665;540;987;811;817
118;277;830;117;989;152
751;180;623;144;619;515
744;805;252;116;640;630
782;889;134;123;409;311
415;969;72;543;272;600
438;642;223;467;524;296
419;975;50;28;88;588
487;832;287;799;427;748
965;189;164;816;444;221
365;914;383;3;372;388
413;122;122;998;887;158
226;838;676;506;576;605
348;785;41;145;180;89
756;569;761;555;679;298
600;630;618;512;993;608
238;580;538;490;179;648
250;966;511;906;896;43
804;386;429;937;917;576
598;987;709;584;532;463
579;826;415;672;456;701
787;38;304;969;249;63
50;434;922;61;899;7
517;868;802;232;255;841
771;992;319;767;768;830
584;915;450;574;861;729
369;772;934;863;219;643
300;963;211;105;633;314
5;881;766;813;619;579
439;504;652;782;28;258
450;248;230;612;586;456
168;893;990;813;806;29
192;373;846;983;572;149
231;372;343;462;588;685
955;12;681;579;560;272
816;541;195;138;395;85
320;197;583;889;475;612
900;928;642;164;689;965
587;442;967;862;780;878
379;243;997;30;90;863
721;876;681;880;76;23
209;197;770;571;115;972
238;42;914;488;958;346
404;58;446;811;226;666
132;964;826;542;140;615
864;588;687;230;747;9
493;142;759;294;726;877
834;703;327;366;91;48
1;704;878;634;568;887
1;878;957;723;25;851
810;912;66;55;121;835
440;601;852;792;956;102
914;604;675;215;465;621
715;273;22;212;926;545
622;778;508;940;80;322
391;4;153;889;731;962
826;376;212;582;682;856
180;970;808;309;537;491
528;726;757;59;55;853
211;887;359;196;868;240
684;998;821;818;406;862
129;747;702;577;481;793
537;236;734;120;597;389
681;628;259;498;86;35
161;222;209;912;543;625
933;649;408;364;948;19
120;82;302;535;151;704
421;78;135;975;982;699
512;150;189;794;484;298
816;545;622;451;791;598
332;455;555;183;544;333
380;770;193;470;644;767
250;586;694;460;44;310
787;697;618;71;600;605
653;104;577;63;338;310
215;455;79;587;986;556
965;325;712;28;178;36
696;653;638;110;688;664
25;874;956;147;441;227
465;394;325;178;953;627
620;216;112;774;215;926
121;993;764;412;50;383
963;883;893;617;352;881
999;544;717;283;387;602
828;141;388;225;29;341
299;88;333;216;146;852
264;172;412;663;723;956
764;913;563;874;700;9
418;107;81;280;449;310
308;312;436;444;5;912
715;67;47;810;137;322
628;375;360;192;702;554
57;988;842;442;436;428
727;898;271;219;880;249
57;54;447;839;339;225
959;628;60;931;472;4
589;844;235;619;346;640
702;415;312;657;904;950
155;966;361;873;641;587
183;885;72;665;74;57
362;501;700;3;808;46
757;141;794;401;409;910
935;193;321;836;811;431
415;849;404;922;752;318
294;168;776;193;722;385
794;348;761;816;114;492
593;951;913;184;36;671
737;551;479;689;770;743
126;805;439;127;911;522
807;949;16;279;591;931
663;329;52;56;7;594
75;325;802;690;175;581
206;52;144;694;550;587
471;891;856;573;260;571
558;941;269;200;142;810
757;372;128;515;987;953
184;592;655;941;773;321
46;898;669;706;712;368
918;739;529;805;90;832
947;31;226;717;123;880
993;37;491;500;242;98
370;498;222;918;338;229
273;371;998;573;60;794
460;596;825;921;589;692
434;81;439;402;828;56
340;152;446;420;212;678
685;200;623;400;681;568
87;381;135;405;902;557
211;901;776;82;803;911
763;463;702;48;892;94
919;447;569;945;649;852
819;925;540;365;896;168
724;713;840;658;282;218
806;729;192;239;663;355
919;176;760;385;139;643
32;282;109;376;551;671
593;803;34;509;574;793
665;331;279;546;261;997
453;939;296;570;392;629
26;504;872;492;622;940
449;422;917;942;115;577
472;98;906;878;41;347
177;332;209;836;597;974
973;314;441;840;699;113
394;336;59;808;252;833
153;806;912;20;546;672
747;845;472;882;75;642
189;797;474;740;550;233
226;724;449;400;502;100
90;308;607;706;866;702
113;527;124;928;890;434
433;563;263;488;157;874
235;856;614;47;545;323
904;796;396;726;71;378
830;506;826;296;758;741
428;549;775;545;389;236
553;588;273;610;199;258
7;858;458;986;254;61
89;548;290;96;445;185
93;346;129;47;885;919
75;180;981;26;293;207
248;216;37;207;498;489
453;168;469;320;753;487
898;214;954;665;368;1
322;207;737;766;814;179
951;25;31;586;233;204
670;950;204;79;737;417
49;71;759;677;966;615
163;471;509;186;564;970
49;139;446;61;486;92
216;578;935;320;253;699
186;979;758;955;905;58
131;757;242;462;18;125
379;786;77;216;444;130
847;980;312;936;651;665
319;495;412;870;542;539
637;194;191;814;460;807
355;884;150;139;841;533
367;557;67;213;247;335
235;853;882;738;452;112
229;447;366;511;766;105
482;824;70;523;901;635
788;254;353;470;144;949
664;796;921;495;967;652
98;47;702;842;224;943
719;2;369;95;352;670
355;486;360;208;596;776
933;567;801;301;892;406
226;311;756;272;374;389
347;264;696;403;316;483
378;840;790;498;770;935
914;983;479;213;923;406
369;229;192;631;398;173
759;14;110;881;521;961
987;896;648;602;695;229
960;768;217;586;263;32
441;96;733;384;889;774
365;512;346;376;604;696
558;188;233;965;167;98
853;306;456;307;753;859
937;59;785;784;480;622
273;347;930;522;294;666
464;56;405;966;257;239
585;221;648;922;608;705
722;883;759;851;241;637
352;151;736;686;349;187
362;172;300;734;770;892
780;142;991;968;646;890
474;820;982;984;736;492
237;542;563;882;918;483
746;400;757;694;351;151
853;552;83;117;592;415
862;431;67;340;344;759
993;573;753;5;500;60
716;817;6;384;248;415
432;211;921;536;830;609
681;741;28;181;422;36
196;23;636;295;759;128
918;484;245;2;250;595
474;866;964;546;472;285
180;661;571;839;403;617
792;231;491;74;896;591
311;539;116;831;427;505
609;8;897;319;811;394
569;809;619;403;336;122
971;883;228;17;349;627
320;106;68;351;374;114
134;982;945;730;712;704
697;18;707;975;282;149
117;665;180;279;208;825
