weight;ph;avg;watercapacity;bacteria;solubleprotein
569;827;711;958;115;166
353;326;746;708;612;15
594;689;264;840;242;418
399;273;764;466;317;115
433;811;178;992;930;475
652;766;69;860;285;841
979;335;849;481;699;133
128;528;139;115;108;737
741;335;943;458;102;305
748;602;952;33;910;499
935;784;180;958;732;130
128;25;490;686;450;485
511;998;852;79;79;253
575;425;382;382;52;228
260;675;66;374;622;729
68;243;961;239;582;958
343;224;988;760;280;600
679;755;400;171;416;557
100;255;913;455;938;103
862;927;948;605;566;363
399;699;158;818;592;875
158;725;855;855;728;924
842;152;43;812;541;974
993;87;141;782;157;971
228;356;804;212;581;57
1;876;476;829;93;521
578;606;18;729;555;339
171;189;406;467;57;549
40;474;551;889;533;279
596;706;165;580;218;419
107;527;796;866;935;35
308;409;955;756;702;720
919;797;509;495;855;522
727;613;28;743;572;571
939;837;858;157;266;562
948;417;431;554;595;22
349;555;73;190;5;141
53;490;776;860;511;245
523;117;830;773;342;320
697;430;506;124;702;158
33;110;580;539;26;518
718;917;48;550;332;402
459;113;49;731;752;204
816;324;581;970;59;359
706;522;356;104;632;213
69;551;140;323;526;951
467;355;541;812;687;547
225;367;497;130;64;757
910;275;68;743;436;579
37;975;193;645;329;904
186;863;106;154;724;243
501;914;949;995;108;551
949;181;869;850;542;537
820;524;562;376;277;805
393;885;356;670;885;896
745;551;135;632;267;925
795;660;370;599;761;592
254;584;82;845;160;717
302;632;790;242;361;526
164;257;508;445;523;322
616;512;503;738;138;453
282;856;593;909;675;556
727;400;941;755;600;661
399;753;884;359;146;863
366;541;269;972;985;767
202;738;895;234;827;102
239;116;717;438;52;248
982;318;111;762;287;831
410;539;140;426;164;955
211;448;146;370;450;1
965;463;990;994;436;586
226;908;312;308;613;816
525;612;862;892;630;139
908;663;937;256;522;17
122;210;812;895;894;923
212;681;651;719;588;11
406;970;186;480;457;35
4;266;248;861;750;269
58;343;307;456;595;442
940;298;206;655;49;890
955;233;327;126;290;242
678;567;391;441;840;875
455;825;965;970;456;233
89;693;361;501;605;829
990;660;72;128;493;644
460;545;196;947;818;550
916;177;541;1;522;14
811;460;252;977;241;337
793;438;790;621;381;748
920;413;301;456;847;988
66;311;304;441;451;60
585;749;293;851;538;82
328;409;194;555;909;472
903;647;714;943;533;685
959;141;28;466;440;93
434;359;521;324;50;897
585;851;840;818;447;811
369;455;536;506;567;201
260;305;951;588;446;30
278;780;507;105;378;482
612;928;864;657;490;616
564;317;772;3;171;431
546;771;814;423;842;111
574;13;819;267;723;409
948;961;872;805;62;737
558;339;284;24;102;334
224;172;243;945;660;978
832;286;728;846;294;537
171;719;291;61;112;223
422;979;249;550;900;934
731;426;776;446;676;59
43;80;746;990;511;87
409;989;991;792;971;234
960;988;606;477;679;741
257;191;72;248;991;910
551;337;243;230;492;191
847;652;851;412;870;238
179;594;551;874;684;784
700;180;621;927;418;567
895;884;161;857;282;68
37;124;311;692;729;885
298;640;798;444;381;926
347;250;673;845;623;585
385;438;92;59;860;377
71;170;570;854;549;951
434;455;797;886;325;147
802;395;257;581;316;108
39;367;318;87;888;894
663;708;692;964;836;236
487;953;942;864;370;287
388;451;788;467;442;575
378;911;45;665;344;966
935;67;466;559;713;382
988;884;295;116;839;720
851;296;517;157;410;194
972;58;800;369;567;983
146;448;794;849;894;622
831;215;967;51;620;415
229;747;810;108;759;665
708;730;801;91;674;891
759;439;263;43;439;753
25;495;298;610;823;293
231;591;910;666;593;409
707;398;103;761;770;696
554;952;11;793;742;58
636;635;800;772;80;698
434;213;831;478;257;309
804;8;94;338;699;721
692;872;178;450;608;608
402;312;571;245;333;20
206;906;993;853;291;743
566;842;51;692;107;382
286;215;855;304;304;23
77;499;803;281;881;75
96;840;697;75;479;196
566;365;798;862;625;68
501;634;537;197;133;676
402;612;709;261;494;933
11;492;228;692;483;401
233;100;150;513;654;334
541;518;10;812;457;622
180;836;828;555;648;796
946;677;193;596;721;699
979;281;419;664;257;204
10;276;857;764;689;845
359;161;968;756;249;565
85;795;471;866;138;234
953;893;911;422;295;392
696;9;746;969;396;57
227;123;334;782;155;451
333;557;754;339;113;232
615;986;871;843;599;269
767;659;640;34;620;60
684;689;372;575;97;149
838;609;690;970;72;975
183;475;78;284;12;800
726;559;617;369;443;63
307;383;885;168;245;799
392;816;390;256;926;184
505;851;241;710;803;334
642;286;453;438;318;629
889;797;786;492;788;443
583;791;295;539;552;546
689;632;509;566;717;431
40;847;721;521;114;442
505;115;554;541;645;265
53;52;429;414;393;180
378;774;536;659;159;628
500;592;512;255;931;736
885;860;991;353;960;759
70;597;317;193;960;769
24;308;86;391;488;567
550;407;346;729;548;166
434;765;557;449;728;234
284;343;523;199;327;304
994;464;674;129;342;700
97;510;397;872;244;100
995;292;856;202;517;1
651;973;999;59;965;215
984;709;589;76;446;811
827;876;414;26;283;894
401;853;774;902;636;302
148;851;435;913;850;325
513;15;467;896;621;127
200;98;247;371;513;664
448;917;353;400;891;544
825;45;434;228;909;860
667;567;929;794;32;510
634;82;962;136;326;606
301;578;936;724;386;663
324;518;390;54;786;549
295;149;381;791;298;997
393;569;265;541;251;901
447;632;931;972;71;151
356;16;365;302;392;95
328;333;533;601;60;110
997;231;832;112;752;843
159;894;678;551;635;436
270;626;229;107;310;568
937;19;302;66;680;970
607;376;373;114;744;230
289;494;355;647;818;184
704;428;942;72;883;675
249;56;465;305;924;480
403;65;450;703;971;17
324;601;466;273;630;635
493;357;814;606;414;586
999;970;877;769;725;258
596;491;299;490;352;179
481;150;795;303;545;217
240;10;113;49;608;892
574;682;73;438;565;651
920;944;944;456;919;13
474;942;127;758;530;515
547;156;66;981;200;229
613;914;578;119;69;999
471;298;499;9;489;65
36;986;772;850;521;392
143;819;860;161;614;412
120;215;756;190;170;840
890;267;948;315;991;257
327;153;74;783;837;335
306;914;138;518;354;653
127;337;553;652;905;264
242;2;194;631;573;266
177;779;569;212;940;931
655;10;216;112;221;610
556;908;107;137;507;842
396;315;44;674;643;492
788;969;765;154;198;551
976;594;469;442;895;325
191;689;3;218;627;416
280;928;929;942;577;457
407;744;246;972;678;435
276;515;5;666;123;626
15;212;451;75;669;439
923;306;515;281;146;504
486;101;808;670;223;953
6;59;271;252;846;607
118;122;826;248;673;433
672;251;65;927;664;277
437;708;453;893;384;61
799;677;686;900;310;412
905;294;135;184;86;462
428;544;28;196;880;28
968;672;909;874;942;927
993;869;141;836;928;407
838;425;483;153;322;402
362;270;176;510;47;51
987;719;161;606;704;387
774;787;227;222;628;105
408;532;547;174;236;510
124;361;301;697;866;694
494;105;981;370;191;719
723;599;586;717;390;356
842;823;870;66;735;347
105;229;982;826;395;234
155;856;580;1;97;579
25;487;627;235;370;474
951;588;253;162;571;225
708;749;662;888;32;179
939;846;2;994;667;63
94;55;641;758;272;711
713;873;248;698;986;428
546;878;178;20;99;682
542;926;228;878;67;911
166;222;448;772;3;870
738;854;18;615;238;453
240;171;802;623;842;57
495;751;785;695;55;253
915;931;303;803;701;870
157;381;528;391;732;281
346;45;280;224;425;312
934;792;877;14;385;750
703;570;176;577;107;348
406;703;9;323;566;918
535;188;789;387;400;499
454;678;156;733;366;885
716;163;871;108;484;400
523;681;747;786;329;624
232;944;796;553;794;234
139;226;152;266;90;22
75;61;140;501;698;78
137;265;997;945;856;295
518;771;225;620;593;648
111;913;287;236;639;876
351;308;11;490;834;534
435;664;276;97;176;451
663;6;590;929;710;338
428;953;586;628;719;19
840;788;707;134;336;943
283;858;314;156;355;125
792;661;692;447;996;499
238;400;555;267;704;96
315;973;435;563;96;69
449;215;114;762;691;183
9;608;494;757;831;406
192;194;71;999;455;494
235;741;300;49;456;399
459;409;897;511;303;690
933;532;812;616;608;852
974;257;647;83;709;295
979;410;190;115;865;533
183;495;677;218;904;986
651;78;609;717;130;340
648;171;824;999;710;669
787;740;139;326;724;492
434;534;753;916;852;689
646;694;11;461;157;583
454;613;402;741;89;182
751;220;213;644;174;395
395;465;917;190;182;566
99;615;646;938;841;625
755;251;832;680;193;106
436;875;764;818;819;673
840;291;190;166;572;663
184;845;205;327;525;30
339;626;670;953;146;380
849;216;70;925;336;995
585;936;568;299;628;192
751;86;764;563;792;108
130;468;450;377;598;678
954;612;611;410;958;77
512;427;661;123;190;704
705;436;941;853;163;787
186;803;195;837;625;736
107;593;566;104;582;734
718;472;474;439;26;233
465;467;149;82;252;120
196;172;162;871;375;476
569;657;354;259;325;100
306;157;850;710;41;447
439;330;299;775;675;744
59;447;917;374;282;72
761;463;125;120;595;87
11;470;471;794;985;818
570;900;259;871;567;710
74;697;206;340;33;574
624;235;443;326;999;996
263;99;796;591;554;434
271;120;780;966;514;367
930;258;539;995;679;740
723;729;89;999;585;804
549;424;160;162;612;911
493;990;287;823;114;502
534;35;735;420;301;423
995;88;523;699;595;813
389;650;331;504;907;541
62;886;206;846;565;902
678;202;511;855;923;337
551;610;657;724;261;373
825;832;579;144;530;701
696;677;313;279;276;668
152;839;704;151;107;506
508;16;344;365;522;503
31;147;313;682;986;456
977;386;594;208;777;191
1;691;603;980;482;655
528;279;236;794;108;8
417;894;495;193;431;457
660;70;361;796;109;182
643;176;930;59;603;177
287;129;15;702;209;650
815;462;622;778;63;897
125;132;45;105;958;1
55;876;285;725;347;898
988;925;204;877;273;429
232;156;588;933;607;515
495;506;106;270;767;631
762;862;690;223;120;263
138;862;44;920;897;398
178;619;122;822;524;340
315;310;670;437;453;205
524;657;821;334;828;90
904;47;249;371;468;268
827;563;116;327;967;185
621;436;705;148;106;790
112;22;224;482;407;342
641;753;688;409;221;688
481;826;775;1;340;413
258;546;545;116;703;719
436;835;583;667;787;346
285;893;444;977;713;479
687;717;454;686;308;556
567;685;943;733;412;700
225;172;901;977;427;45
939;350;302;931;468;94
115;483;951;413;571;998
59;407;793;105;507;680
710;476;618;42;899;124
815;821;736;697;175;78
451;752;150;31;394;18
225;971;268;351;554;272
104;442;177;672;593;79
806;484;241;698;599;891
896;949;650;311;382;784
578;827;452;195;458;714
743;539;423;73;590;171
280;704;37;786;839;965
413;991;285;452;655;971
536;492;980;995;325;886
17;3;471;68;592;942
905;472;184;823;389;789
577;386;572;112;104;246
620;191;723;648;389;432
565;724;783;735;882;511
665;512;58;113;397;940
586;167;702;387;265;864
525;330;16;706;658;794
214;571;105;675;371;299
869;86;314;199;194;773
157;32;486;557;592;91
386;736;371;243;358;672
464;282;933;68;969;498
642;182;94;565;620;832
127;955;971;358;884;668
121;941;359;108;402;629
240;518;92;233;8;914
372;92;190;430;328;343
568;727;638;106;529;490
249;909;685;938;995;60
265;664;527;253;741;167
890;49;993;399;259;121
696;40;742;528;967;199
806;996;652;980;335;739
73;602;301;194;802;798
24;284;142;687;23;801
1;47;460;522;560;492
517;846;415;379;197;664
304;161;530;211;915;966
707;29;582;392;10;76
335;297;676;368;375;156
256;55;788;635;460;31
613;358;607;503;394;443
738;213;409;493;128;68
422;466;290;876;226;66
473;246;395;398;554;775
304;332;298;1;171;746
53;615;503;440;941;522
773;271;44;607;222;777
456;453;304;25;450;523
32;802;309;274;256;273
183;887;998;431;590;421
647;189;975;789;111;621
48;530;667;756;723;447
384;911;568;148;743;686
694;554;104;210;641;289
397;310;144;135;536;80
998;100;691;250;292;422
733;248;454;843;877;998
412;154;92;438;467;875
287;798;406;566;532;850
973;688;78;736;734;874
108;939;357;800;431;398
97;755;697;268;313;115
341;101;275;216;79;650
412;244;210;359;161;407
321;824;637;311;441;70
38;521;334;877;953;835
701;40;179;615;465;193
573;791;79;269;35;128
444;836;264;354;875;526
693;921;603;473;728;839
123;106;61;841;852;926
736;531;302;177;953;124
593;116;38;208;543;535
796;573;39;388;543;268
514;978;395;307;869;886
69;698;820;57;263;847
594;466;443;113;238;638
578;573;571;331;856;29
688;657;914;209;947;558
794;881;308;470;959;580
795;870;493;59;932;577
829;1;669;734;826;545
512;417;107;626;660;951
34;202;330;316;682;563
824;163;189;696;380;111
223;503;293;600;748;926
51;995;180;524;711;562
158;677;858;88;262;111
133;680;276;779;914;768
315;258;492;313;595;716
847;163;881;993;380;132
809;121;885;43;814;19
437;538;227;79;735;589
321;295;224;251;795;16
670;786;454;290;536;234
5;907;122;209;782;771
652;396;252;963;221;304
963;986;684;885;871;512
834;835;654;228;628;430
542;891;90;481;918;64
353;97;567;267;165;109
305;122;916;516;228;654
937;320;24;295;392;1
189;248;428;765;812;666
440;147;932;826;216;577
664;354;378;262;550;946
111;729;329;403;331;321
99;529;93;648;37;733
355;873;459;126;863;38
36;714;120;339;402;36
330;438;772;431;420;143
839;238;501;478;539;643
701;760;557;412;292;265
884;401;39;62;871;507
859;446;560;636;791;207
832;358;22;320;311;278
929;664;869;161;148;175
893;719;796;113;913;970
901;576;142;40;923;995
353;645;425;113;760;858
624;526;472;634;153;859
104;285;118;602;37;86
557;135;194;472;786;131
963;369;197;926;870;239
450;714;314;854;407;511
550;999;975;565;859;5
495;932;662;870;278;379
914;940;473;692;704;193
760;354;499;577;687;425
865;369;172;807;311;330
787;356;890;606;920;954
38;451;106;785;870;487
979;472;313;619;77;779
526;226;26;226;708;3
283;927;405;288;80;76
221;653;972;756;339;459
470;401;72;621;61;777
747;46;773;189;150;190
244;847;369;718;778;998
872;225;463;395;170;818
477;859;862;773;589;722
222;970;277;742;230;627
729;216;142;142;342;614
964;920;628;481;215;225
58;135;120;401;998;420
191;120;344;285;2;435
682;150;701;996;502;268
740;152;992;32;225;128
596;754;470;298;540;764
911;571;120;83;558;220
260;248;832;144;900;874
392;263;183;396;689;444
788;818;771;433;221;464
515;297;929;411;477;6
190;856;446;873;185;505
289;235;371;106;289;215
459;943;857;436;879;187
485;828;215;774;183;820
690;176;648;947;953;411
867;763;828;576;347;395
164;287;848;692;40;882
616;265;186;818;511;150
102;776;348;912;439;542
579;195;371;376;335;835
980;438;471;510;142;140
962;506;160;320;936;537
8;570;261;251;844;863
168;959;442;813;698;615
278;749;663;729;941;70
610;702;268;801;605;229
204;400;566;524;427;167
592;454;199;534;265;867
469;420;602;456;204;716
566;897;656;614;107;306
935;285;487;978;251;54
471;84;540;239;620;909
686;42;177;330;590;266
635;953;579;231;860;861
483;484;579;363;476;144
684;967;937;918;518;755
10;711;274;476;634;902
118;448;394;859;919;427
870;813;32;766;95;809
755;632;402;486;167;997
661;548;82;167;383;680
563;650;744;747;14;114
830;668;942;297;429;510
546;8;148;870;59;711
776;149;450;144;95;134
781;45;574;141;870;387
484;959;668;498;406;663
550;10;696;682;172;27
976;576;441;338;103;178
301;392;906;441;818;680
788;497;699;219;551;121
938;780;400;508;255;737
846;115;883;321;583;13
868;824;971;632;257;588
660;780;684;761;736;337
158;920;636;471;719;809
738;876;50;763;21;125
952;130;853;984;31;952
121;919;465;795;976;752
279;202;902;633;994;828
97;422;647;598;875;93
769;792;49;339;959;182
780;142;746;359;414;290
591;739;64;561;152;478
209;563;556;590;137;163
249;427;629;754;242;100
428;39;913;94;439;824
114;46;908;291;656;17
380;711;480;421;286;613
96;110;787;279;346;339
550;86;128;237;126;809
934;756;868;46;732;650
243;2;45;218;559;480
886;853;408;434;781;13
885;715;194;182;361;763
886;187;208;762;752;485
360;408;483;517;681;281
674;265;361;890;890;24
48;302;708;322;760;496
558;224;485;697;110;468
990;746;549;970;59;952
581;547;392;669;259;230
500;604;294;681;310;337
708;6;745;481;500;540
680;160;566;172;853;877
863;211;448;663;738;925
125;523;992;377;59;347
467;196;862;554;259;963
946;22;544;402;959;674
456;372;652;196;975;348
9;714;399;447;44;190
196;864;607;40;750;383
788;5;715;854;746;742
879;496;365;298;148;177
967;878;202;938;808;7
672;90;90;540;640;304
847;151;598;14;262;450
791;820;523;55;843;349
101;43;556;202;956;685
140;578;511;958;346;56
229;436;633;900;378;151
13;364;275;612;176;149
64;995;375;592;993;166
234;368;661;717;8;514
69;694;182;321;616;172
579;925;219;291;931;784
287;437;340;650;119;569
943;856;705;179;638;858
295;745;321;623;563;810
437;286;24;417;152;383
547;876;810;208;560;478
607;171;763;933;578;574
183;883;903;350;321;525
219;855;403;863;437;940
961;98;83;857;107;913
487;891;953;82;382;902
301;414;275;771;51;366
355;663;720;167;804;830
797;783;576;786;53;400
442;919;55;922;678;294
651;49;404;825;87;299
11;665;644;353;372;694
720;62;395;424;964;235
278;31;923;261;967;596
406;86;808;572;792;246
409;833;220;232;868;475
419;709;543;419;774;392
715;784;396;319;618;61
29;340;490;181;420;547
255;614;9;789;947;467
52;856;273;474;261;479
605;996;495;237;368;93
562;748;283;790;394;835
308;274;310;153;108;686
982;77;16;665;780;757
752;169;839;380;109;230
961;70;281;797;648;384
68;841;130;534;381;295
145;766;360;779;45;885
554;776;153;419;301;34
552;556;685;516;282;655
98;927;506;907;651;435
738;152;478;385;217;544
427;193;866;802;871;149
896;563;43;444;918;344
311;489;568;935;223;867
822;848;321;750;31;685
828;396;735;198;381;105
973;824;389;786;909;722
260;480;802;902;12;303
886;978;199;832;279;626
477;171;135;93;917;951
963;971;581;484;697;30
337;338;422;746;320;133
920;735;847;74;994;637
550;253;111;654;78;102
697;60;105;521;968;164
146;465;1;61;151;291
755;3;411;190;578;64
593;127;548;836;972;270
784;105;155;968;276;542
876;585;23;23;80;360
782;902;868;373;535;957
649;150;506;160;813;292
71;822;267;41;694;471
951;806;569;469;286;744
282;914;657;196;793;252
929;492;256;51;169;991
801;927;5;778;39;123
132;434;674;608;161;195
207;166;632;537;71;276
166;208;19;721;476;548
548;751;416;116;161;770
819;816;816;992;877;621
723;166;193;2;72;694
33;284;375;814;918;998
359;845;560;731;48;677
309;165;159;693;204;54
306;949;90;735;973;670
21;301;577;560;961;929
30;745;683;623;375;783
256;518;822;130;628;738
970;481;718;943;552;175
69;905;145;231;140;653
738;527;611;738;674;156
532;110;676;641;185;636
269;817;708;151;926;962
684;246;477;563;530;999
859;826;188;34;898;70
918;81;845;437;859;373
898;922;698;106;270;765
999;976;166;992;313;938
351;825;526;378;464;19
220;768;35;712;197;809
533;763;989;853;301;822
790;213;757;155;633;838
770;589;326;994;893;903
849;119;97;142;223;883
634;606;856;525;99;206
314;589;364;39;540;842
504;859;915;917;928;232
107;720;348;998;1;722
615;970;524;221;303;283
853;864;61;796;64;289
700;879;295;862;576;30
836;495;638;622;326;968
796;649;753;375;952;442
321;233;254;430;819;881
164;61;136;555;708;252
126;562;800;826;749;848
204;705;911;530;874;358
989;37;574;905;507;68
231;548;217;770;983;272
615;954;581;775;528;969
747;368;581;654;573;531
175;811;689;138;723;599
255;897;428;781;575;90
271;627;50;489;984;129
272;376;66;106;260;879
630;542;578;297;95;371
359;250;677;490;180;334
327;29;149;854;498;346
520;579;187;67;653;400
24;202;853;479;857;957
678;908;711;359;813;3
160;830;951;287;743;532
231;848;406;30;844;365
589;953;534;333;930;362
910;157;402;537;606;556
137;300;798;50;167;575
162;306;579;147;365;670
392;615;252;48;126;317
827;872;746;825;548;509
590;69;377;911;754;854
571;227;162;515;955;808
208;244;48;625;14;943
297;662;69;809;277;503
180;612;196;906;311;963
506;792;981;525;883;227
230;38;80;110;28;479
970;203;841;466;176;842
574;972;347;950;769;664
337;43;462;336;895;827
472;462;91;308;308;952
363;633;576;772;186;797
49;64;74;391;655;283
793;836;405;224;775;778
479;347;608;614;23;301
24;789;402;448;911;415
305;673;438;486;975;245
497;910;711;933;263;192
999;575;70;222;201;997
443;422;243;932;801;318
835;119;546;383;441;677
144;158;472;251;736;179
650;73;625;376;202;34
631;723;661;836;549;983
933;230;58;33;403;518
250;151;437;749;620;620
869;908;831;203;989;576
8;564;260;94;15;289
83;396;413;847;482;844
608;76;686;81;76;162
510;271;950;565;858;867
708;263;890;416;34;498
748;285;405;90;617;453
483;202;475;23;272;419
999;587;612;207;78;623
23;118;316;181;705;511
752;279;441;986;121;497
439;720;676;186;567;175
899;143;245;986;536;317
667;18;549;604;837;561
587;670;933;895;772;288
20;391;445;455;875;383
561;564;334;456;392;216
556;847;683;760;103;551
404;637;768;412;359;807
624;468;253;256;617;252
813;788;506;335;262;492
151;793;17;368;942;726
811;518;594;378;968;733
237;655;745;836;630;473
746;583;527;372;730;494
394;349;671;288;10;480
907;580;477;349;929;628
528;322;468;390;311;969
172;77;471;330;646;55
749;25;887;410;581;554
934;896;306;990;747;357
190;336;866;675;43;108
796;164;428;349;429;287
793;723;909;853;367;169
440;220;209;920;1;629
746;548;362;169;305;635
827;354;365;761;518;248
902;195;415;454;1;398
831;811;240;787;420;749
570;928;657;861;593;687
221;276;128;215;217;245
561;658;220;197;917;709
306;369;571;363;388;635
213;387;328;543;377;253
666;312;35;538;34;760
428;177;308;110;320;707
404;306;111;973;56;733
906;804;564;570;944;459
384;207;171;896;10;449
415;831;954;878;199;442
367;608;240;759;347;84
648;484;815;794;722;893
421;646;58;427;442;504
487;811;755;112;278;634
237;929;510;503;868;926
321;666;444;765;353;822
146;492;749;969;958;858
89;497;22;729;988;514
25;479;412;905;681;111
7;542;741;406;790;123
428;764;336;604;564;232
371;153;432;770;583;609
106;521;727;185;728;376
345;157;243;727;900;557
91;181;211;152;573;837
753;586;553;302;219;101
679;342;703;153;839;937
681;142;772;168;509;11
562;910;794;829;76;279
111;111;536;359;937;30
501;951;475;123;535;788
647;550;235;36;40;355
978;898;251;434;653;26
598;253;671;502;468;626
866;760;598;521;302;282
336;76;930;801;126;978
908;73;464;394;298;2
946;505;550;496;765;653
223;724;662;412;673;332
198;632;813;70;350;790
370;223;350;8;17;783
100;596;687;82;534;615
823;299;234;881;955;161
301;912;933;674;301;236
793;103;337;921;288;312
216;909;706;235;626;525
54;141;781;52;569;920
948;625;263;67;485;424
413;550;570;181;590;641
771;384;155;732;828;182
728;6;868;675;433;657
323;987;893;571;91;164
842;308;729;281;375;466
644;192;593;672;597;809
988;623;128;980;46;85
15;399;952;506;531;66
912;599;930;411;324;131
510;203;936;284;328;590
568;881;77;106;185;793
472;491;975;637;52;149
657;133;685;300;507;36
289;152;25;900;420;764
598;923;55;371;588;945
72;117;341;650;819;996
903;828;164;236;866;637
801;534;291;219;166;431
562;674;191;91;937;503
440;203;602;172;252;629
914;659;744;780;969;189
774;653;783;533;467;209
199;238;935;258;846;937
133;975;121;773;658;527
187;821;901;835;789;121
81;438;575;199;830;781
488;518;363;514;559;991
576;814;501;667;383;134
717;343;202;374;731;862
586;36;254;875;150;324
769;524;865;69;765;511
8;872;349;746;546;66
303;913;665;775;341;870
782;504;509;865;104;709
827;540;753;654;144;837
645;234;156;354;809;35
547;805;387;787;289;983
386;271;509;367;542;707
679;578;398;412;711;121
323;563;815;919;642;872
408;197;292;986;953;388
514;477;17;348;374;244
630;538;870;872;649;517
963;185;579;189;478;124
72;569;296;827;93;984
97;140;387;192;992;547
822;846;695;989;136;725
796;158;197;205;672;313
800;950;800;867;57;893
38;872;284;532;755;348
269;24;324;315;293;646
365;787;169;625;347;690
595;601;227;238;348;436
851;466;990;8;511;261
999;710;921;266;813;634
913;319;322;780;396;214
426;731;32;492;764;432
527;498;192;383;674;254
507;106;760;842;477;737
95;955;612;929;438;235
724;551;599;623;263;497
221;405;939;268;433;100
921;851;852;627;137;649
385;516;529;366;785;226
993;693;652;904;542;513
313;845;46;842;648;509
257;80;169;910;30;109
630;693;674;673;297;653
218;784;146;477;841;233
123;41;123;2;658;134
441;973;154;87;80;835
472;206;174;132;925;422
603;971;37;864;535;244
200;813;984;467;945;417
918;247;480;607;575;864
336;578;604;416;356;877
80;602;486;345;972;514
820;806;72;460;789;665
951;279;729;808;904;160
312;10;303;55;397;711
701;978;927;625;764;441
103;944;183;483;774;650
163;941;823;278;523;661
12;939;604;758;758;80
111;910;125;492;924;657
526;145;677;246;789;632
780;80;971;544;466;985
132;116;206;591;30;139
642;31;896;705;37;427
148;17;644;879;708;353
466;532;568;588;447;679
515;934;954;142;608;280
444;918;720;973;903;831
982;337;909;963;482;475
787;214;677;894;494;259
471;822;161;124;956;375
395;222;89;224;444;516
540;147;96;436;40;386
808;896;360;733;976;642
283;356;490;759;545;923
956;2;702;397;311;237
994;664;951;243;608;722
632;959;603;790;873;262
940;787;909;396;499;612
103;487;83;878;733;590
275;796;54;711;879;627
345;301;950;656;425;103
475;823;125;271;385;169
272;438;675;744;607;163
229;712;694;849;987;257
765;987;247;413;834;398
11;874;654;306;465;525
390;51;408;27;723;196
300;161;759;111;236;858
510;727;620;921;743;409
600;174;829;332;892;642
439;920;791;538;203;580
301;528;461;940;713;780
451;109;708;674;276;572
247;736;329;538;294;437
489;681;769;590;926;682
428;164;943;835;288;22
813;372;640;373;914;155
921;495;220;557;584;938
26;249;961;579;835;514
990;106;849;893;576;388
652;992;685;30;823;923
46;895;414;715;445;3
873;306;636;726;88;367
41;653;700;54;515;558
381;514;616;757;673;261
786;65;947;153;996;322
899;725;206;814;603;170
968;685;540;888;183;42
686;900;437;799;177;475
351;501;228;47;46;922
56;260;255;94;624;524
754;362;275;614;345;786
257;203;283;47;627;829
599;604;228;624;665;308
654;852;367;997;716;688
268;357;348;247;420;613
9;662;552;902;388;291
183;405;37;88;875;980
935;826;666;445;377;763
29;515;833;982;30;891
92;833;713;169;196;437
501;916;668;880;398;262
6;805;700;21;920;307
232;561;401;995;63;652
363;111;956;26;388;514
826;348;330;779;674;909
742;143;259;247;850;483
566;764;201;961;749;794
895;656;239;628;549;545
222;594;236;676;435;317
555;503;174;975;592;840
530;942;142;944;131;164
881;483;637;424;414;724
855;116;756;28;253;912
619;895;861;541;78;980
891;681;470;755;357;73
730;369;5;178;816;337
292;437;9;486;334;857
367;832;453;338;406;599
918;17;980;880;8;514
602;93;484;632;797;75
308;733;570;559;497;391
132;50;251;239;934;428
41;34;797;934;492;297
223;470;9;733;371;431
67;745;414;386;527;696
564;626;272;439;779;160
229;497;330;554;974;27
938;133;523;94;27;799
782;777;523;155;432;184
574;528;244;633;555;317
578;449;393;914;539;711
179;558;193;369;446;128
323;473;714;937;783;985
710;1;143;783;805;61
807;757;501;997;664;393
335;739;676;526;458;594
616;718;124;801;286;876
136;613;242;706;443;960
734;485;126;709;321;273
865;819;165;583;883;975
393;431;532;36;508;305
160;730;148;422;447;660
40;531;277;141;801;601
956;928;456;161;169;800
967;637;841;344;342;681
804;543;401;550;419;354
285;901;652;853;272;618
417;382;727;687;339;145
823;268;710;505;644;914
556;678;634;7;679;59
503;573;165;361;407;134
543;139;984;187;470;208
803;654;435;144;226;637
175;554;990;254;987;324
843;199;949;988;381;632
579;635;783;339;897;23
735;17;462;482;951;72
914;98;303;664;409;114
794;386;772;474;457;657
396;175;326;510;814;329
40;510;264;782;46;807
506;320;830;615;761;2
549;879;100;633;781;882
300;81;749;21;204;645
962;840;692;366;600;231
625;763;239;674;837;361
974;812;157;574;628;947
56;141;507;939;161;306
817;821;589;942;961;102
111;106;11;213;961;219
75;395;420;487;219;472
669;445;54;695;61;280
602;765;250;365;156;785
886;73;763;686;892;683
567;233;777;411;327;404
143;802;5;790;468;825
653;219;34;304;929;174
537;3;119;17;526;860
51;78;376;656;128;182
603;600;77;477;530;959
510;836;296;264;674;585
339;44;472;416;23;806
243;464;981;897;792;352
374;613;589;580;611;916
851;487;356;739;782;560
984;563;348;855;820;239
515;488;254;860;869;98
667;580;889;204;740;631
880;12;981;610;744;626
862;473;518;197;134;273
597;5;591;129;243;426
290;872;355;669;812;310
271;942;150;529;307;277
756;571;426;217;780;332
786;937;386;711;14;605
563;235;403;875;907;710
426;562;602;518;27;855
538;658;917;780;643;337
4;232;60;200;738;894
486;661;129;524;59;69
520;386;361;830;349;502
768;191;760;286;410;857
288;407;278;264;355;433
435;830;760;944;745;314
334;983;808;894;980;976
426;187;482;777;661;295
986;172;51;897;58;753
98;470;798;954;150;32
379;721;451;380;824;874
614;165;773;481;121;612
942;78;938;965;773;350
481;917;698;45;281;854
478;72;291;138;868;558
